,timestamp,x,y,z,Time
26,1649658611265,0.014514215,0.008655266,-0.006524739,2022:04:11:15:30:11.265
27,1649658611284,0.008122634,0.0054594753,-0.006524739,2022:04:11:15:30:11.284
28,1649658611310,0.0017310532,0.0011984215,-0.004394212,2022:04:11:15:30:11.310
29,1649658611326,-0.004660528,-0.0030626326,-0.00013315794,2022:04:11:15:30:11.326
30,1649658611344,-0.013182636,-0.007323687,0.0030626326,2022:04:11:15:30:11.344
31,1649658611367,-0.016378427,-0.0083889505,0.0030626326,2022:04:11:15:30:11.367
32,1649658611393,-0.015313163,-0.007323687,0.0030626326,2022:04:11:15:30:11.393
33,1649658611410,-0.011052109,-0.0062584234,0.001997369,2022:04:11:15:30:11.410
34,1649658611428,-0.004660528,-0.001997369,-0.00013315794,2022:04:11:15:30:11.428
35,1649658611446,0.0049268436,0.0033289485,-0.002263685,2022:04:11:15:30:11.446
36,1649658611469,0.010253161,0.0054594753,-0.0054594753,2022:04:11:15:30:11.469
37,1649658611486,0.012383688,0.0075900024,-0.006524739,2022:04:11:15:30:11.486
38,1649658611510,0.013448952,0.0075900024,-0.0054594753,2022:04:11:15:30:11.510
39,1649658611529,0.009187898,0.0054594753,-0.004394212,2022:04:11:15:30:11.529
40,1649658611550,0.0038615803,0.0033289485,-0.00013315794,2022:04:11:15:30:11.550
41,1649658611569,-0.0014647373,-0.001997369,0.0030626326,2022:04:11:15:30:11.569
42,1649658611591,-0.008921582,-0.00519316,0.00519316,2022:04:11:15:30:11.591
43,1649658611609,-0.012117373,-0.0062584234,0.0062584234,2022:04:11:15:30:11.609
44,1649658611629,-0.011052109,-0.0062584234,0.007323687,2022:04:11:15:30:11.629
45,1649658611649,-0.007856319,-0.00519316,0.0062584234,2022:04:11:15:30:11.649
46,1649658611669,-0.0025300009,-0.0009321056,0.0030626326,2022:04:11:15:30:11.669
47,1649658611690,0.0038615803,0.002263685,0.0009321056,2022:04:11:15:30:11.690
48,1649658611710,0.010253161,0.0054594753,-0.002263685,2022:04:11:15:30:11.710
49,1649658611732,0.013448952,0.0075900024,-0.0033289485,2022:04:11:15:30:11.732
50,1649658611750,0.011318425,0.006524739,-0.0033289485,2022:04:11:15:30:11.750
51,1649658611774,0.008122634,0.0033289485,-0.0033289485,2022:04:11:15:30:11.774
52,1649658611792,0.0038615803,0.0011984215,-0.002263685,2022:04:11:15:30:11.792
53,1649658611812,-0.0025300009,-0.0009321056,-0.00013315794,2022:04:11:15:30:11.812
54,1649658611833,-0.007856319,-0.0041278964,0.0030626326,2022:04:11:15:30:11.833
55,1649658611853,-0.009986846,-0.0062584234,0.0030626326,2022:04:11:15:30:11.853
56,1649658611874,-0.011052109,-0.007323687,0.0030626326,2022:04:11:15:30:11.874
57,1649658611894,-0.008921582,-0.00519316,0.001997369,2022:04:11:15:30:11.894
58,1649658611914,-0.004660528,-0.001997369,-0.0011984215,2022:04:11:15:30:11.914
59,1649658611933,0.0017310532,0.00013315794,-0.0011984215,2022:04:11:15:30:11.933
60,1649658611958,0.005992107,0.0033289485,-0.0033289485,2022:04:11:15:30:11.958
61,1649658611975,0.009187898,0.0054594753,-0.0054594753,2022:04:11:15:30:11.975
62,1649658611995,0.008122634,0.004394212,-0.0054594753,2022:04:11:15:30:11.995
63,1649658612014,0.005992107,0.0033289485,-0.0054594753,2022:04:11:15:30:12.014
64,1649658612036,0.0017310532,0.002263685,-0.002263685,2022:04:11:15:30:12.036
65,1649658612054,-0.0025300009,-0.0009321056,0.0009321056,2022:04:11:15:30:12.054
66,1649658612075,-0.006791055,-0.0030626326,0.0030626326,2022:04:11:15:30:12.075
67,1649658612096,-0.008921582,-0.0041278964,0.0041278964,2022:04:11:15:30:12.096
68,1649658612116,-0.008921582,-0.0062584234,0.0041278964,2022:04:11:15:30:12.116
69,1649658612134,-0.006791055,-0.0041278964,0.0030626326,2022:04:11:15:30:12.134
70,1649658612155,-0.0014647373,-0.001997369,0.0030626326,2022:04:11:15:30:12.155
71,1649658612178,0.0027963168,0.0011984215,0.0009321056,2022:04:11:15:30:12.178
72,1649658612197,0.005992107,0.004394212,-0.00013315794,2022:04:11:15:30:12.197
73,1649658612217,0.008122634,0.0054594753,-0.0011984215,2022:04:11:15:30:12.217
74,1649658612236,0.009187898,0.0054594753,-0.002263685,2022:04:11:15:30:12.236
75,1649658612262,0.0070573706,0.0054594753,-0.0011984215,2022:04:11:15:30:12.262
76,1649658612278,0.0038615803,0.002263685,-0.00013315794,2022:04:11:15:30:12.278
77,1649658612297,-0.00039947382,-0.0009321056,0.001997369,2022:04:11:15:30:12.297
78,1649658612317,-0.0057257917,-0.0030626326,0.0030626326,2022:04:11:15:30:12.317
79,1649658612346,-0.006791055,-0.0041278964,0.001997369,2022:04:11:15:30:12.346
80,1649658612361,-0.008921582,-0.00519316,0.0030626326,2022:04:11:15:30:12.361
81,1649658612382,-0.0057257917,-0.00519316,0.0030626326,2022:04:11:15:30:12.382
82,1649658612398,-0.0025300009,-0.001997369,0.0009321056,2022:04:11:15:30:12.398
83,1649658612421,0.0006657897,0.00013315794,-0.0011984215,2022:04:11:15:30:12.421
84,1649658612444,0.0038615803,0.0033289485,-0.0033289485,2022:04:11:15:30:12.444
85,1649658612461,0.008122634,0.002263685,-0.0033289485,2022:04:11:15:30:12.461
86,1649658612480,0.005992107,0.004394212,-0.0033289485,2022:04:11:15:30:12.480
87,1649658612501,0.0049268436,0.0033289485,-0.0033289485,2022:04:11:15:30:12.501
88,1649658612518,0.0017310532,0.0011984215,-0.0011984215,2022:04:11:15:30:12.518
89,1649658612543,-0.00039947382,-0.0009321056,0.0009321056,2022:04:11:15:30:12.543
90,1649658612562,-0.0057257917,-0.001997369,0.0009321056,2022:04:11:15:30:12.562
91,1649658612584,-0.008921582,-0.0030626326,0.0009321056,2022:04:11:15:30:12.584
92,1649658612602,-0.008921582,-0.00519316,0.001997369,2022:04:11:15:30:12.602
93,1649658612628,-0.0057257917,-0.0041278964,0.001997369,2022:04:11:15:30:12.628
94,1649658612644,-0.0025300009,-0.0009321056,0.0009321056,2022:04:11:15:30:12.644
95,1649658612663,0.0006657897,0.00013315794,-0.00013315794,2022:04:11:15:30:12.663
96,1649658612681,0.0038615803,0.002263685,-0.0011984215,2022:04:11:15:30:12.681
97,1649658612703,0.005992107,0.004394212,-0.0011984215,2022:04:11:15:30:12.703
98,1649658612722,0.0070573706,0.004394212,-0.002263685,2022:04:11:15:30:12.722
99,1649658612744,0.005992107,0.0033289485,-0.002263685,2022:04:11:15:30:12.744
100,1649658612764,0.0027963168,0.0011984215,-0.00013315794,2022:04:11:15:30:12.764
101,1649658612783,-0.00039947382,0.00013315794,0.0009321056,2022:04:11:15:30:12.783
102,1649658612803,-0.0025300009,-0.001997369,0.001997369,2022:04:11:15:30:12.803
103,1649658612827,-0.004660528,-0.0030626326,0.0030626326,2022:04:11:15:30:12.827
104,1649658612842,-0.004660528,-0.0030626326,0.0030626326,2022:04:11:15:30:12.842
105,1649658612865,-0.0035952644,-0.001997369,0.001997369,2022:04:11:15:30:12.865
106,1649658612885,-0.0014647373,-0.0009321056,0.0009321056,2022:04:11:15:30:12.885
107,1649658612905,0.0017310532,0.00013315794,-0.00013315794,2022:04:11:15:30:12.905
108,1649658612927,0.0027963168,0.002263685,-0.0011984215,2022:04:11:15:30:12.927
109,1649658612948,0.0049268436,0.002263685,-0.002263685,2022:04:11:15:30:12.948
110,1649658612967,0.005992107,0.002263685,-0.002263685,2022:04:11:15:30:12.967
111,1649658612986,0.0027963168,0.002263685,-0.002263685,2022:04:11:15:30:12.986
112,1649658613004,0.0017310532,0.00013315794,-0.0011984215,2022:04:11:15:30:13.004
113,1649658613027,-0.0014647373,0.00013315794,-0.0011984215,2022:04:11:15:30:13.027
114,1649658613047,-0.0035952644,-0.001997369,-0.00013315794,2022:04:11:15:30:13.047
115,1649658613068,-0.004660528,-0.0030626326,0.0009321056,2022:04:11:15:30:13.068
116,1649658613086,-0.004660528,-0.0030626326,0.0009321056,2022:04:11:15:30:13.086
117,1649658613107,-0.0035952644,-0.001997369,0.0009321056,2022:04:11:15:30:13.107
118,1649658613131,-0.0025300009,0.00013315794,0.0009321056,2022:04:11:15:30:13.131
119,1649658613148,0.0006657897,0.00013315794,-0.00013315794,2022:04:11:15:30:13.148
120,1649658613168,0.0027963168,0.002263685,-0.0011984215,2022:04:11:15:30:13.168
121,1649658613189,0.0038615803,0.002263685,-0.002263685,2022:04:11:15:30:13.189
122,1649658613209,0.0049268436,0.002263685,-0.004394212,2022:04:11:15:30:13.209
123,1649658613233,0.0027963168,0.0033289485,-0.0011984215,2022:04:11:15:30:13.233
124,1649658613248,0.0006657897,0.0011984215,-0.00013315794,2022:04:11:15:30:13.248
125,1649658613271,-0.00039947382,-0.0009321056,0.001997369,2022:04:11:15:30:13.271
126,1649658613295,-0.0025300009,-0.001997369,0.001997369,2022:04:11:15:30:13.295
127,1649658613314,-0.0035952644,-0.0030626326,0.0030626326,2022:04:11:15:30:13.314
128,1649658613331,-0.0035952644,-0.001997369,0.001997369,2022:04:11:15:30:13.331
129,1649658613351,-0.0014647373,-0.0009321056,0.001997369,2022:04:11:15:30:13.351
130,1649658613372,-0.0014647373,-0.0009321056,0.001997369,2022:04:11:15:30:13.372
131,1649658613393,0.0006657897,0.0011984215,-0.0011984215,2022:04:11:15:30:13.393
132,1649658613413,0.0027963168,0.002263685,-0.0011984215,2022:04:11:15:30:13.413
133,1649658613431,0.0038615803,0.0033289485,-0.0011984215,2022:04:11:15:30:13.431
134,1649658613449,0.0038615803,0.0033289485,-0.0011984215,2022:04:11:15:30:13.449
135,1649658613472,0.0027963168,0.0011984215,-0.0011984215,2022:04:11:15:30:13.472
136,1649658613495,0.0006657897,-0.0009321056,-0.00013315794,2022:04:11:15:30:13.495
137,1649658613513,-0.00039947382,-0.0009321056,-0.00013315794,2022:04:11:15:30:13.513
138,1649658613534,-0.0035952644,-0.0009321056,-0.00013315794,2022:04:11:15:30:13.534
139,1649658613555,-0.004660528,-0.001997369,0.0009321056,2022:04:11:15:30:13.555
140,1649658613573,-0.0025300009,-0.001997369,0.001997369,2022:04:11:15:30:13.573
141,1649658613596,-0.0025300009,-0.001997369,0.0009321056,2022:04:11:15:30:13.596
142,1649658613613,-0.00039947382,0.00013315794,0.0009321056,2022:04:11:15:30:13.613
143,1649658613632,0.0006657897,0.0011984215,-0.00013315794,2022:04:11:15:30:13.632
144,1649658613653,0.0027963168,0.002263685,-0.0011984215,2022:04:11:15:30:13.653
145,1649658613678,0.0038615803,0.002263685,-0.0011984215,2022:04:11:15:30:13.678
146,1649658613696,0.0027963168,0.002263685,-0.0011984215,2022:04:11:15:30:13.696
147,1649658613714,0.0027963168,0.002263685,-0.0011984215,2022:04:11:15:30:13.714
148,1649658613735,0.0017310532,0.00013315794,-0.00013315794,2022:04:11:15:30:13.735
149,1649658613756,-0.00039947382,0.00013315794,-0.00013315794,2022:04:11:15:30:13.756
150,1649658613780,-0.0025300009,-0.0009321056,0.0009321056,2022:04:11:15:30:13.780
151,1649658613798,-0.004660528,-0.0030626326,0.001997369,2022:04:11:15:30:13.798
152,1649658613817,-0.0025300009,-0.0009321056,0.001997369,2022:04:11:15:30:13.817
153,1649658613835,-0.0014647373,-0.0009321056,0.001997369,2022:04:11:15:30:13.835
154,1649658613856,-0.00039947382,0.00013315794,-0.00013315794,2022:04:11:15:30:13.856
155,1649658613877,0.0017310532,0.00013315794,-0.0011984215,2022:04:11:15:30:13.877
156,1649658613897,0.0027963168,0.0011984215,-0.00013315794,2022:04:11:15:30:13.897
157,1649658613917,0.0038615803,0.002263685,-0.0011984215,2022:04:11:15:30:13.917
158,1649658613939,0.0038615803,0.002263685,-0.0011984215,2022:04:11:15:30:13.939
159,1649658613957,0.0017310532,0.0011984215,-0.0011984215,2022:04:11:15:30:13.957
160,1649658613979,0.0006657897,0.00013315794,-0.00013315794,2022:04:11:15:30:13.979
161,1649658613996,-0.0014647373,-0.0009321056,0.0009321056,2022:04:11:15:30:13.996
162,1649658614018,-0.0025300009,-0.0009321056,0.0009321056,2022:04:11:15:30:14.018
163,1649658614037,-0.0035952644,-0.0009321056,-0.00013315794,2022:04:11:15:30:14.037
164,1649658614064,-0.0025300009,-0.0009321056,0.0009321056,2022:04:11:15:30:14.064
165,1649658614081,-0.0025300009,0.00013315794,-0.00013315794,2022:04:11:15:30:14.081
166,1649658614097,-0.00039947382,0.00013315794,-0.00013315794,2022:04:11:15:30:14.097
167,1649658614120,-0.0014647373,0.0033289485,-0.002263685,2022:04:11:15:30:14.120
168,1649658614140,0.0017310532,0.002263685,-0.0033289485,2022:04:11:15:30:14.140
169,1649658614164,0.0027963168,-0.0041278964,-0.0075900024,2022:04:11:15:30:14.164
170,1649658614182,0.008122634,0.006524739,-0.026764747,2022:04:11:15:30:14.182
171,1649658614200,0.0070573706,-0.007323687,-0.06831002,2022:04:11:15:30:14.200
172,1649658614220,0.0049268436,-0.007323687,-0.123703726,2022:04:11:15:30:14.220
173,1649658614238,0.0027963168,-0.010519478,-0.17590164,2022:04:11:15:30:14.238
174,1649658614263,-0.0025300009,-0.022237375,-0.21744692,2022:04:11:15:30:14.263
175,1649658614279,0.0006657897,-0.017976321,-0.24620903,2022:04:11:15:30:14.279
176,1649658614303,-0.004660528,-0.028628957,-0.26964483,2022:04:11:15:30:14.303
177,1649658614320,-0.008921582,-0.03182475,-0.2877543,2022:04:11:15:30:14.320
178,1649658614347,-0.009986846,-0.025433166,-0.2994722,2022:04:11:15:30:14.347
179,1649658614360,-0.012117373,-0.033955276,-0.29521117,2022:04:11:15:30:14.360
180,1649658614384,-0.015313163,-0.033955276,-0.26005745,2022:04:11:15:30:14.384
181,1649658614401,-0.01744369,-0.022237375,-0.19933744,2022:04:11:15:30:14.401
182,1649658614424,-0.015313163,-0.017976321,-0.11731215,2022:04:11:15:30:14.424
183,1649658614448,-0.0025300009,0.00013315794,0.0083889505,2022:04:11:15:30:14.448
184,1649658614463,0.0027963168,0.016112112,0.11065425,2022:04:11:15:30:14.463
185,1649658614483,0.04540686,0.03954791,0.007323687,2022:04:11:15:30:14.483
186,1649658614505,0.048602648,-0.020106848,-0.19614165,2022:04:11:15:30:14.505
187,1649658614522,0.04008054,0.002263685,-0.39108488,2022:04:11:15:30:14.522
188,1649658614546,0.042211067,-0.02649843,-0.65420496,2022:04:11:15:30:14.546
189,1649658614565,0.010253161,-0.09254477,-0.9599356,2022:04:11:15:30:14.565
190,1649658614584,-0.007856319,-0.094675295,-1.228382,2022:04:11:15:30:14.584
191,1649658614606,-0.0142479,-0.13409005,-1.4382389,2022:04:11:15:30:14.606
192,1649658614627,-0.023835272,-0.17137428,-1.5607442,2022:04:11:15:30:14.627
193,1649658614650,-0.018508954,-0.1585911,-1.5788537,2022:04:11:15:30:14.650
194,1649658614666,-0.0035952644,-0.1617869,-1.575658,2022:04:11:15:30:14.666
195,1649658614683,-0.006791055,-0.170309,-1.6278558,2022:04:11:15:30:14.683
196,1649658614706,0.027297378,-0.13195951,-1.7205337,2022:04:11:15:30:14.706
197,1649658614730,0.04008054,-0.13622057,-1.7876453,2022:04:11:15:30:14.730
198,1649658614750,0.029427905,-0.13728584,-1.8132117,2022:04:11:15:30:14.750
199,1649658614767,0.027297378,-0.12769847,-1.7961675,2022:04:11:15:30:14.767
200,1649658614788,0.04008054,-0.13089426,-1.7610137,2022:04:11:15:30:14.788
201,1649658614813,0.027297378,-0.14474268,-1.7226642,2022:04:11:15:30:14.813
202,1649658614830,0.014514215,-0.13622057,-1.6555526,2022:04:11:15:30:14.830
203,1649658614849,0.015579479,-0.13728584,-1.5586137,2022:04:11:15:30:14.849
204,1649658614868,0.010253161,-0.1383511,-1.4403695,2022:04:11:15:30:14.868
205,1649658614889,0.015712637,-0.11171951,-1.309342,2022:04:11:15:30:14.889
206,1649658614913,0.014647374,-0.1031974,-1.1708578,2022:04:11:15:30:14.913
207,1649658614931,0.008122634,-0.09361003,-1.046222,2022:04:11:15:30:14.931
208,1649658614950,0.0070573706,-0.085087925,-0.93863034,2022:04:11:15:30:14.950
209,1649658614969,0.0038615803,-0.08082687,-0.8438219,2022:04:11:15:30:14.969
210,1649658614987,-0.00039947382,-0.074435286,-0.7575355,2022:04:11:15:30:14.987
211,1649658615011,0.005992107,-0.05313002,-0.6680534,2022:04:11:15:30:15.011
212,1649658615030,0.008122634,-0.04141212,-0.5838976,2022:04:11:15:30:15.030
213,1649658615049,0.005992107,-0.025433166,-0.53596073,2022:04:11:15:30:15.049
214,1649658615073,0.010253161,-0.015845794,-0.52317756,2022:04:11:15:30:15.073
215,1649658615089,0.011318425,-0.013715268,-0.5242428,2022:04:11:15:30:15.089
216,1649658615116,0.010253161,-0.00519316,-0.52317756,2022:04:11:15:30:15.116
217,1649658615132,0.011318425,-0.0041278964,-0.5263733,2022:04:11:15:30:15.132
218,1649658615152,0.009187898,0.0011984215,-0.5455481,2022:04:11:15:30:15.152
219,1649658615172,0.010253161,-0.0030626326,-0.54874384,2022:04:11:15:30:15.172
220,1649658615190,0.012383688,0.004394212,-0.51998174,2022:04:11:15:30:15.190
221,1649658615214,0.011318425,0.026764747,-0.46458805,2022:04:11:15:30:15.214
222,1649658615233,0.014514215,0.04061317,-0.4017375,2022:04:11:15:30:15.233
223,1649658615253,0.015579479,0.058722652,-0.3495396,2022:04:11:15:30:15.253
224,1649658615273,0.01877527,0.07896266,-0.29414588,2022:04:11:15:30:15.273
225,1649658615291,0.023036323,0.09707214,-0.23129535,2022:04:11:15:30:15.291
226,1649658615315,0.019840533,0.12050793,-0.18229322,2022:04:11:15:30:15.315
227,1649658615333,0.024101587,0.1332911,-0.15246584,2022:04:11:15:30:15.333
228,1649658615353,0.02516685,0.145009,-0.145009,2022:04:11:15:30:15.353
229,1649658615373,0.026232114,0.15566163,-0.15140058,2022:04:11:15:30:15.373
230,1649658615397,0.027297378,0.16098794,-0.1567269,2022:04:11:15:30:15.397
231,1649658615415,0.0284958,0.1684448,-0.17270584,2022:04:11:15:30:15.415
232,1649658615434,0.029561063,0.17057532,-0.1886848,2022:04:11:15:30:15.434
233,1649658615454,0.0284958,0.1684448,-0.20253323,2022:04:11:15:30:15.454
234,1649658615477,0.0284958,0.16631427,-0.20679428,2022:04:11:15:30:15.477
235,1649658615497,0.026365273,0.15566163,-0.21318586,2022:04:11:15:30:15.497
236,1649658615516,0.024234746,0.14607427,-0.23129535,2022:04:11:15:30:15.516
237,1649658615538,0.02516685,0.1332911,-0.24301325,2022:04:11:15:30:15.538
238,1649658615554,0.01877527,0.12476899,-0.2440785,2022:04:11:15:30:15.554
239,1649658615576,0.01877527,0.114116356,-0.24301325,2022:04:11:15:30:15.576
240,1649658615600,0.015579479,0.10772477,-0.23023008,2022:04:11:15:30:15.600
241,1649658615617,0.011318425,0.10665951,-0.18975006,2022:04:11:15:30:15.617
242,1649658615636,0.015579479,0.10879004,-0.123703726,2022:04:11:15:30:15.636
243,1649658615657,0.013448952,0.10772477,-0.057657387,2022:04:11:15:30:15.657
244,1649658615682,0.011318425,0.113051094,-0.01291632,2022:04:11:15:30:15.682
245,1649658615701,0.012383688,0.111985825,0.016911058,2022:04:11:15:30:15.701
246,1649658615718,0.010253161,0.10665951,0.037151065,2022:04:11:15:30:15.718
247,1649658615737,0.010253161,0.10133319,0.049934227,2022:04:11:15:30:15.737
248,1649658615759,0.009187898,0.09387635,0.050999492,2022:04:11:15:30:15.759
249,1649658615782,0.0070573706,0.083223715,0.04673844,2022:04:11:15:30:15.782
250,1649658615800,0.009187898,0.0661795,0.03928159,2022:04:11:15:30:15.800
251,1649658615819,0.0070573706,0.05233107,0.014780532,2022:04:11:15:30:15.819
252,1649658615840,0.0049268436,0.03954791,-0.023568956,2022:04:11:15:30:15.840
253,1649658615865,0.0038615803,0.020373166,-0.06404897,2022:04:11:15:30:15.865
254,1649658615882,0.0017310532,0.0075900024,-0.09920266,2022:04:11:15:30:15.882
255,1649658615899,0.0006657897,0.004394212,-0.123703726,2022:04:11:15:30:15.899
256,1649658615920,0.0027963168,-0.007323687,-0.15566163,2022:04:11:15:30:15.920
257,1649658615942,0.0027963168,-0.013715268,-0.1918806,2022:04:11:15:30:15.942
258,1649658615966,0.0017310532,-0.009454214,-0.20999007,2022:04:11:15:30:15.966
259,1649658615981,0.0038615803,0.00013315794,-0.21318586,2022:04:11:15:30:15.981
260,1649658616003,0.005992107,0.006524739,-0.21318586,2022:04:11:15:30:16.003
261,1649658616021,0.005992107,0.018242639,-0.20466375,2022:04:11:15:30:16.021
262,1649658616041,0.0070573706,0.03422159,-0.18335849,2022:04:11:15:30:16.041
263,1649658616063,0.0070573706,0.053396333,-0.15566163,2022:04:11:15:30:16.063
264,1649658616083,0.0070573706,0.06724476,-0.12050793,2022:04:11:15:30:16.083
265,1649658616102,0.008122634,0.08002792,-0.07257108,2022:04:11:15:30:16.102
266,1649658616121,0.009187898,0.09174582,-0.02143843,2022:04:11:15:30:16.121
267,1649658616142,0.009187898,0.09387635,0.007323687,2022:04:11:15:30:16.142
268,1649658616167,0.008122634,0.08855003,0.0030626326,2022:04:11:15:30:16.167
269,1649658616182,0.009187898,0.08002792,-0.015046847,2022:04:11:15:30:16.182
270,1649658616204,0.008122634,0.06831002,-0.036352117,2022:04:11:15:30:16.204
271,1649658616224,0.005992107,0.0544616,-0.06511423,2022:04:11:15:30:16.224
272,1649658616241,0.0049268436,0.036352117,-0.10133319,2022:04:11:15:30:16.241
273,1649658616267,0.0049268436,0.017177375,-0.1332911,2022:04:11:15:30:16.267
274,1649658616285,0.0027963168,-0.0009321056,-0.15140058,2022:04:11:15:30:16.285
275,1649658616305,0.0027963168,-0.016911058,-0.15992269,2022:04:11:15:30:16.305
276,1649658616324,0.0017310532,-0.02969422,-0.15779217,2022:04:11:15:30:16.324
277,1649658616349,0.0006657897,-0.03289001,-0.13648689,2022:04:11:15:30:16.349
278,1649658616366,0.0017310532,-0.03182475,-0.102398455,2022:04:11:15:30:16.366
279,1649658616385,-0.0014647373,-0.033955276,-0.069375284,2022:04:11:15:30:16.385
280,1649658616406,-0.0014647373,-0.035020538,-0.0310258,2022:04:11:15:30:16.406
281,1649658616426,-0.0014647373,-0.036085803,0.0030626326,2022:04:11:15:30:16.426
282,1649658616448,-0.0025300009,-0.042477384,0.016911058,2022:04:11:15:30:16.448
283,1649658616466,-0.0035952644,-0.05313002,0.016911058,2022:04:11:15:30:16.466
284,1649658616486,-0.0025300009,-0.060586862,0.0009321056,2022:04:11:15:30:16.486
285,1649658616506,-0.004660528,-0.06804371,-0.022503693,2022:04:11:15:30:16.506
286,1649658616525,-0.006791055,-0.07763108,-0.04700475,2022:04:11:15:30:16.525
287,1649658616547,-0.006791055,-0.08402266,-0.06191844,2022:04:11:15:30:16.547
288,1649658616566,-0.006791055,-0.08721845,-0.058722652,2022:04:11:15:30:16.566
289,1649658616586,-0.006791055,-0.08721845,-0.041678436,2022:04:11:15:30:16.586
290,1649658616609,-0.0057257917,-0.08615319,-0.020373166,2022:04:11:15:30:16.609
291,1649658616628,-0.006791055,-0.08934898,0.00519316,2022:04:11:15:30:16.628
292,1649658616650,-0.007856319,-0.09041424,0.04460791,2022:04:11:15:30:16.650
293,1649658616670,-0.007856319,-0.0914795,0.094675295,2022:04:11:15:30:16.670
294,1649658616688,-0.007856319,-0.09787109,0.12769847,2022:04:11:15:30:16.688
295,1649658616708,-0.008921582,-0.11171951,0.1351553,2022:04:11:15:30:16.708
296,1649658616731,-0.008921582,-0.12556794,0.1266332,2022:04:11:15:30:16.731
297,1649658616750,-0.008921582,-0.13941637,0.10958899,2022:04:11:15:30:16.750
298,1649658616771,-0.012117373,-0.15752584,0.08189213,2022:04:11:15:30:16.771
299,1649658616790,-0.013182636,-0.1735048,0.057391074,2022:04:11:15:30:16.790
300,1649658616814,-0.012117373,-0.18415743,0.048868965,2022:04:11:15:30:16.814
301,1649658616832,-0.013182636,-0.19481006,0.04141212,2022:04:11:15:30:16.832
302,1649658616849,-0.0142479,-0.20120165,0.02969422,2022:04:11:15:30:16.849
303,1649658616872,-0.015313163,-0.20546271,0.023302639,2022:04:11:15:30:16.872
304,1649658616892,-0.0142479,-0.20439744,0.030759484,2022:04:11:15:30:16.892
305,1649658616910,-0.0142479,-0.20226692,0.043542646,2022:04:11:15:30:16.910
306,1649658616930,-0.011984214,-0.19800586,0.050999492,2022:04:11:15:30:16.930
307,1649658616951,-0.011984214,-0.1884185,0.048868965,2022:04:11:15:30:16.951
308,1649658616972,-0.013049478,-0.18415743,0.048868965,2022:04:11:15:30:16.972
309,1649658616991,-0.011984214,-0.17883112,0.058456335,2022:04:11:15:30:16.991
310,1649658617014,-0.010918951,-0.17243953,0.07656582,2022:04:11:15:30:17.014
311,1649658617032,-0.009853687,-0.1617869,0.10213214,2022:04:11:15:30:17.032
312,1649658617050,-0.008788424,-0.150069,0.13409005,2022:04:11:15:30:17.050
313,1649658617072,-0.010918951,-0.13728584,0.16391742,2022:04:11:15:30:17.072
314,1649658617092,-0.009853687,-0.12982899,0.17137428,2022:04:11:15:30:17.092
315,1649658617115,-0.010918951,-0.12556794,0.1585911,2022:04:11:15:30:17.115
316,1649658617132,-0.009853687,-0.124502674,0.15326479,2022:04:11:15:30:17.132
317,1649658617152,-0.008788424,-0.11385004,0.16072163,2022:04:11:15:30:17.152
318,1649658617174,-0.009853687,-0.11171951,0.16604795,2022:04:11:15:30:17.174
