,Timestamp,Acc-x, Acc-y, Acc-z,Time
829,1640237345360,-0.5569488,1.9469252,10.289778,2021:12:23:14:29:05.360
830,1640237345378,-0.3647116,3.0728002,9.766366,2021:12:23:14:29:05.378
831,1640237345398,-0.22996594,4.4346294,8.242842,2021:12:23:14:29:05.398
832,1640237345416,0.038926527,2.581727,8.096718,2021:12:23:14:29:05.416
833,1640237345442,-0.5569488,2.5050716,9.44118,2021:12:23:14:29:05.442
834,1640237345464,-0.23954785,3.486619,9.318412,2021:12:23:14:29:05.464
835,1640237345484,-0.042519744,2.9188907,9.238163,2021:12:23:14:29:05.484
836,1640237345502,-0.07605644,2.7116816,8.516525,2021:12:23:14:29:05.502
837,1640237345512,-0.07126549,2.5290265,7.634989,2021:12:23:14:29:05.512
838,1640237345527,-0.74439496,2.7212636,11.690535,2021:12:23:14:29:05.527
839,1640237345548,-0.061683573,2.9524274,9.733428,2021:12:23:14:29:05.548
840,1640237345569,0.08204514,2.3122356,7.6110344,2021:12:23:14:29:05.569
841,1640237345589,-0.6288131,2.8176816,9.313621,2021:12:23:14:29:05.589
842,1640237345613,-0.64797693,3.3183367,10.605981,2021:12:23:14:29:05.613
843,1640237345635,-0.008983045,2.3122356,9.181271,2021:12:23:14:29:05.635
844,1640237345659,0.25511846,2.1295805,8.40813,2021:12:23:14:29:05.659
845,1640237345677,-0.40303928,2.3367894,8.4225025,2021:12:23:14:29:05.677
846,1640237345708,-0.7252311,2.0139985,9.620242,2021:12:23:14:29:05.708
847,1640237345727,-0.18684733,3.087173,9.751993,2021:12:23:14:29:05.727
848,1640237345745,-0.0041920873,3.000337,9.454954,2021:12:23:14:29:05.745
849,1640237345763,-0.45094883,2.0816708,10.652693,2021:12:23:14:29:05.763
850,1640237345776,0.1401355,3.005128,9.374705,2021:12:23:14:29:05.776
851,1640237345794,-0.19163829,3.4626641,7.7056556,2021:12:23:14:29:05.794
852,1640237345810,-0.849796,2.17749,9.115395,2021:12:23:14:29:05.810
853,1640237345830,-0.123966016,2.870382,9.502265,2021:12:23:14:29:05.830
854,1640237345850,-0.1143841,2.1295805,9.157914,2021:12:23:14:29:05.850
855,1640237345878,-0.3545308,2.0577161,9.52562,2021:12:23:14:29:05.878
856,1640237345899,-0.0041920873,3.5297377,9.323202,2021:12:23:14:29:05.899
857,1640237345916,0.3275817,2.7164726,8.559045,2021:12:23:14:29:05.916
858,1640237345944,0.65935546,3.0536363,6.408504,2021:12:23:14:29:05.944
859,1640237345960,-0.34015796,2.067298,12.223528,2021:12:23:14:29:05.960
860,1640237345985,0.3509376,2.8949358,11.147958,2021:12:23:14:29:05.985
861,1640237346010,0.23535576,3.3375006,6.5546284,2021:12:23:14:29:06.010
862,1640237346027,-0.6875023,2.581727,8.66744,2021:12:23:14:29:06.027
863,1640237346047,-0.8845304,2.5673542,9.935846,2021:12:23:14:29:06.047
864,1640237346067,0.30302805,1.874462,8.044616,2021:12:23:14:29:06.067
865,1640237346091,-0.6198301,3.2075458,9.412434,2021:12:23:14:29:06.091
866,1640237346108,-0.63420296,1.8169705,13.142793,2021:12:23:14:29:06.108
867,1640237346115,0.7737396,5.4784594,8.356028,2021:12:23:14:29:06.115
868,1640237346135,0.5479657,2.2930717,9.469327,2021:12:23:14:29:06.135
869,1640237346154,0.32698283,3.4722462,9.016582,2021:12:23:14:29:06.154
870,1640237346180,-0.7593667,3.4243367,6.762436,2021:12:23:14:29:06.180
871,1640237346196,-2.3212187,1.7445072,11.228207,2021:12:23:14:29:06.196
872,1640237346228,1.047423,2.8033087,11.600703,2021:12:23:14:29:06.228
873,1640237346247,1.4804057,5.6856685,6.2719617,2021:12:23:14:29:06.247
874,1640237346266,-0.5335928,-0.6563611,11.298873,2021:12:23:14:29:06.266
875,1640237346292,-2.605083,3.992065,8.318299,2021:12:23:14:29:06.292
876,1640237346309,0.39405623,1.056406,6.1444025,2021:12:23:14:29:06.309
877,1640237346329,0.4611296,3.390201,13.081708,2021:12:23:14:29:06.329
878,1640237346357,1.5043606,1.3019426,10.379009,2021:12:23:14:29:06.357
879,1640237346377,0.5575476,6.4893513,7.0403113,2021:12:23:14:29:06.377
880,1640237346378,-0.23535576,1.3498522,2.7631845,2021:12:23:14:29:06.378
881,1640237346396,-0.4515477,2.3463712,10.610173,2021:12:23:14:29:06.396
882,1640237346419,-2.0427444,2.6350265,15.92035,2021:12:23:14:29:06.419
883,1640237346442,1.3648239,5.1658497,8.06857,2021:12:23:14:29:06.442
884,1640237346459,2.402665,2.2259984,7.3565145,2021:12:23:14:29:06.459
885,1640237346487,-0.32698283,3.3470824,9.648389,2021:12:23:14:29:06.487
886,1640237346512,-1.1055133,1.5570611,12.742149,2021:12:23:14:29:06.512
887,1640237346526,-1.55227,3.0488453,10.836546,2021:12:23:14:29:06.526
888,1640237346545,0.052700527,4.203466,3.908822,2021:12:23:14:29:06.545
889,1640237346576,0.418011,1.8648801,10.605382,2021:12:23:14:29:06.576
890,1640237346592,0.25451958,4.8867764,13.015234,2021:12:23:14:29:06.592
891,1640237346609,0.55275667,3.9531384,4.804731,2021:12:23:14:29:06.609
892,1640237346629,-2.2733092,2.4954898,13.190104,2021:12:23:14:29:06.629
893,1640237346659,0.50005615,3.693229,7.6343904,2021:12:23:14:29:06.659
894,1640237346677,0.9036943,2.9380543,7.8847175,2021:12:23:14:29:06.677
895,1640237346695,-0.47610137,3.69802,9.143541,2021:12:23:14:29:06.695
896,1640237346714,-1.143841,3.6549015,7.818243,2021:12:23:14:29:06.714
897,1640237346725,-1.3264962,1.9996257,8.803983,2021:12:23:14:29:06.725
898,1640237346745,-0.105999924,3.5830371,9.9077,2021:12:23:14:29:06.745
899,1640237346761,0.6054572,3.5584834,9.129767,2021:12:23:14:29:06.761
900,1640237346780,-0.110790886,2.8655913,8.375192,2021:12:23:14:29:06.780
901,1640237346810,-0.58150244,3.197964,7.9176555,2021:12:23:14:29:06.810
902,1640237346828,-0.009581914,2.8416364,8.695587,2021:12:23:14:29:06.828
903,1640237346848,0.30242917,3.895647,9.271101,2021:12:23:14:29:06.848
904,1640237346867,0.15390949,3.005128,9.572931,2021:12:23:14:29:06.867
905,1640237346890,-0.37489238,3.9776921,7.7667403,2021:12:23:14:29:06.890
906,1640237346924,-0.052700527,3.2075458,9.771157,2021:12:23:14:29:06.924
907,1640237346942,0.41322005,3.698619,10.242467,2021:12:23:14:29:06.942
908,1640237346959,0.34614664,3.1398735,8.653068,2021:12:23:14:29:06.959
909,1640237346977,0.0035932178,3.5009918,8.106299,2021:12:23:14:29:06.977
910,1640237346983,-0.077853054,2.3367894,9.105813,2021:12:23:14:29:06.983
911,1640237347008,0.5228132,3.0488453,7.299622,2021:12:23:14:29:07.008
912,1640237347029,0.47969458,3.2267096,6.592357,2021:12:23:14:29:07.029
913,1640237347045,-1.0102931,2.4469814,16.061684,2021:12:23:14:29:07.045
914,1640237347066,-0.63060975,3.0057268,11.973201,2021:12:23:14:29:07.066
915,1640237347099,1.2917618,3.972901,5.8281994,2021:12:23:14:29:07.099
916,1640237347116,-0.14073436,4.2471833,7.337351,2021:12:23:14:29:07.116
917,1640237347130,-1.6930045,4.2663474,9.105813,2021:12:23:14:29:07.130
918,1640237347148,-1.1833664,3.6022007,9.794513,2021:12:23:14:29:07.148
919,1640237347175,-0.121570535,3.4482913,9.313022,2021:12:23:14:29:07.175
920,1640237347195,-0.43358162,4.5017033,7.667328,2021:12:23:14:29:07.195
921,1640237347215,-0.90010107,2.1535351,9.751993,2021:12:23:14:29:07.215
922,1640237347242,-0.5874911,3.183591,9.719055,2021:12:23:14:29:07.242
923,1640237347260,-0.63060975,3.2698283,8.62013,2021:12:23:14:29:07.260
924,1640237347282,-0.89051914,3.4435005,8.459633,2021:12:23:14:29:07.282
925,1640237347304,-0.8186548,3.390201,8.8980055,2021:12:23:14:29:07.304
926,1640237347326,-0.52520865,3.4770372,8.756672,2021:12:23:14:29:07.326
927,1640237347328,-0.3329715,3.0728002,8.53509,2021:12:23:14:29:07.328
928,1640237347348,-0.6887001,3.0200996,9.454954,2021:12:23:14:29:07.348
929,1640237347374,-0.73660964,3.3231275,9.181271,2021:12:23:14:29:07.374
930,1640237347390,-0.53958154,3.2075458,8.62013,2021:12:23:14:29:07.390
931,1640237347408,-0.59288096,3.4141557,8.44526,2021:12:23:14:29:07.408
932,1640237347439,-0.66953623,3.0728002,8.6339035,2021:12:23:14:29:07.439
933,1640237347464,-0.6407905,3.4243367,8.695587,2021:12:23:14:29:07.464
934,1640237347479,-0.69349104,2.2164166,9.827451,2021:12:23:14:29:07.479
935,1640237347497,-0.6599543,4.3717484,8.964479,2021:12:23:14:29:07.497
936,1640237347522,-0.7318187,5.8587418,8.681214,2021:12:23:14:29:07.522
937,1640237347547,-0.7707452,3.0200996,9.586705,2021:12:23:14:29:07.547
938,1640237347563,-0.42938954,2.0235806,9.379497,2021:12:23:14:29:07.563
939,1640237347580,-0.011378523,3.4722462,9.336976,2021:12:23:14:29:07.580
940,1640237347592,-0.7084628,3.5345285,8.954898,2021:12:23:14:29:07.592
941,1640237347611,-1.4480668,3.808811,8.74709,2021:12:23:14:29:07.611
942,1640237347633,-1.006101,3.169218,8.553655,2021:12:23:14:29:07.633
943,1640237347651,-0.48688102,3.1255007,8.436276,2021:12:23:14:29:07.651
944,1640237347678,-0.38147995,3.197964,8.987836,2021:12:23:14:29:07.678
945,1640237347698,-0.06887001,3.0536363,8.738107,2021:12:23:14:29:07.698
946,1640237347716,0.0077853054,3.1596363,9.1950445,2021:12:23:14:29:07.716
947,1640237347738,0.18085863,2.9380543,9.369914,2021:12:23:14:29:07.738
948,1640237347758,0.41142344,3.4482913,9.0064,2021:12:23:14:29:07.758
949,1640237347789,0.44496015,3.1452634,9.450163,2021:12:23:14:29:07.789
950,1640237347808,0.52700526,3.2362914,10.077179,2021:12:23:14:29:07.808
951,1640237347825,0.37309578,3.5489016,9.369914,2021:12:23:14:29:07.825
952,1640237347843,0.10360444,3.38541,8.308718,2021:12:23:14:29:07.843
953,1640237347872,-0.04551409,3.3039637,8.327282,2021:12:23:14:29:07.872
954,1640237347892,0.35393196,3.087173,8.591384,2021:12:23:14:29:07.892
955,1640237347908,0.58449674,2.8320546,8.997417,2021:12:23:14:29:07.908
956,1640237347928,0.37309578,3.4243367,9.020773,2021:12:23:14:29:07.928
957,1640237347941,0.6946888,3.380619,8.45005,2021:12:23:14:29:07.941
958,1640237347956,0.61803347,3.1111279,9.218999,2021:12:23:14:29:07.956
959,1640237347975,0.65336674,3.2171278,9.539993,2021:12:23:14:29:07.975
960,1640237347994,0.89830446,3.2698283,9.087248,2021:12:23:14:29:07.994
961,1640237348016,0.6198301,3.1446645,9.087248,2021:12:23:14:29:08.016
962,1640237348041,0.4611296,3.6022007,8.950107,2021:12:23:14:29:08.041
963,1640237348061,0.42280197,3.1398735,9.01179,2021:12:23:14:29:08.061
964,1640237348081,0.15870045,3.274619,9.61066,2021:12:23:14:29:08.081
965,1640237348107,0.19223715,3.005128,9.662163,2021:12:23:14:29:08.107
966,1640237348132,0.5138301,3.3422914,9.322603,2021:12:23:14:29:08.132
967,1640237348157,0.6389939,3.4626641,9.214209,2021:12:23:14:29:08.157
968,1640237348174,0.6054572,3.1788,10.063405,2021:12:23:14:29:08.174
969,1640237348191,0.74020284,3.4243367,9.987947,2021:12:23:14:29:08.191
970,1640237348213,0.8024853,3.274619,9.059101,2021:12:23:14:29:08.213
971,1640237348240,0.61024815,3.5489016,8.629711,2021:12:23:14:29:08.240
972,1640237348258,0.6389939,3.0536363,10.101134,2021:12:23:14:29:08.258
973,1640237348274,0.9276491,2.9045177,9.968784,2021:12:23:14:29:08.274
974,1640237348281,1.0522139,2.9907548,8.544672,2021:12:23:14:29:08.281
975,1640237348306,0.6581577,2.9332635,8.091927,2021:12:23:14:29:08.306
976,1640237348326,0.63420296,2.5338175,9.549575,2021:12:23:14:29:08.326
977,1640237348344,0.5719205,2.6254444,12.1336975,2021:12:23:14:29:08.344
978,1640237348363,0.48089233,3.3710372,10.138863,2021:12:23:14:29:08.363
979,1640237348391,0.5335928,3.7177827,5.9557586,2021:12:23:14:29:08.391
980,1640237348409,-0.17786428,4.217839,5.347307,2021:12:23:14:29:08.409
981,1640237348432,-0.65336674,2.764981,11.15754,2021:12:23:14:29:08.432
982,1640237348450,-0.6198301,3.8716922,9.714264,2021:12:23:14:29:08.450
983,1640237348476,-0.41322005,3.8381555,8.304525,2021:12:23:14:29:08.476
984,1640237348498,-1.2684059,3.8716922,9.629225,2021:12:23:14:29:08.498
985,1640237348517,-0.8839316,4.79994,7.3846617,2021:12:23:14:29:08.517
986,1640237348540,-1.0809597,3.5249467,9.200435,2021:12:23:14:29:08.540
987,1640237348541,-1.6385074,3.9824831,10.827563,2021:12:23:14:29:08.541
988,1640237348563,-1.7588801,3.4141557,8.375192,2021:12:23:14:29:08.563
989,1640237348591,-1.1342591,3.6501105,8.511734,2021:12:23:14:29:08.591
990,1640237348609,-1.1486319,3.169218,9.167497,2021:12:23:14:29:08.609
991,1640237348624,-1.1582139,3.7704833,8.573418,2021:12:23:14:29:08.624
992,1640237348646,-1.1097054,2.5050716,9.902908,2021:12:23:14:29:08.646
993,1640237348672,-1.350451,2.9907548,9.572931,2021:12:23:14:29:08.672
994,1640237348690,-0.9659767,3.091964,8.49796,2021:12:23:14:29:08.690
995,1640237348709,-0.84560394,3.0200996,9.643598,2021:12:23:14:29:08.709
996,1640237348739,-0.8503949,3.2698283,9.35614,2021:12:23:14:29:08.739
997,1640237348758,-1.1097054,2.9236815,9.662762,2021:12:23:14:29:08.758
998,1640237348778,-0.58090353,2.7841449,9.105813,2021:12:23:14:29:08.778
999,1640237348801,-0.50903916,3.4435005,7.960175,2021:12:23:14:29:08.801
1000,1640237348802,-0.98454165,4.1363926,8.803983,2021:12:23:14:29:08.802
1001,1640237348827,-0.8503949,2.985964,9.332186,2021:12:23:14:29:08.827
1002,1640237348847,-0.14372872,2.1679082,9.898117,2021:12:23:14:29:08.847
1003,1640237348865,0.04850844,2.692518,9.52562,2021:12:23:14:29:08.865
1004,1640237348889,-0.1772654,4.3525844,7.25291,2021:12:23:14:29:08.889
1005,1640237348915,-0.1772654,4.213048,5.4089904,2021:12:23:14:29:08.915
1006,1640237348940,0.0868361,3.4530823,6.0168433,2021:12:23:14:29:08.940
1007,1640237348959,-0.836022,2.7506082,13.298499,2021:12:23:14:29:08.959
1008,1640237348975,-0.8318299,3.4722462,11.459371,2021:12:23:14:29:08.975
1009,1640237348997,1.2204963,2.6973088,8.718943,2021:12:23:14:29:08.997
1010,1640237349017,-1.1779766,4.261556,10.68084,2021:12:23:14:29:09.017
1011,1640237349045,-0.65396565,4.1411834,8.629711,2021:12:23:14:29:09.045
1012,1640237349062,-0.6060561,3.890856,7.818243,2021:12:23:14:29:09.062
1013,1640237349089,-0.5677284,2.581727,9.766366,2021:12:23:14:29:09.089
1014,1640237349107,-0.9132762,3.3470824,9.035146,2021:12:23:14:29:09.107
1015,1640237349123,-0.76954746,3.3327096,7.8469887,2021:12:23:14:29:09.123
1016,1640237349141,-0.39465508,3.2848,9.01179,2021:12:23:14:29:09.141
1017,1640237349148,-0.29344612,3.7944381,8.884231,2021:12:23:14:29:09.148
1018,1640237349169,-0.14432758,3.6692743,8.662649,2021:12:23:14:29:09.169
1019,1640237349194,-0.38986415,3.9531384,8.488379,2021:12:23:14:29:09.194
1020,1640237349209,0.17247446,3.4530823,9.01179,2021:12:23:14:29:09.209
1021,1640237349229,0.7300221,3.0488453,9.548976,2021:12:23:14:29:09.229
1022,1640237349255,0.83123106,2.6973088,8.483587,2021:12:23:14:29:09.255
1023,1640237349273,1.0138863,2.8368454,8.53509,2021:12:23:14:29:09.273
1024,1640237349296,0.946214,2.278699,8.889022,2021:12:23:14:29:09.296
1025,1640237349315,1.4893888,3.6453195,8.483587,2021:12:23:14:29:09.315
1026,1640237349342,1.258824,2.2355804,10.275405,2021:12:23:14:29:09.342
1027,1640237349362,1.1917505,3.5489016,9.002209,2021:12:23:14:29:09.362
1028,1640237349383,0.9366321,2.692518,9.454954,2021:12:23:14:29:09.383
1029,1640237349405,1.042632,3.7129917,9.553767,2021:12:23:14:29:09.405
1030,1640237349409,0.2305648,2.981173,9.922072,2021:12:23:14:29:09.409
1031,1640237349430,0.35992065,6.6863794,7.219373,2021:12:23:14:29:09.430
1032,1640237349454,-0.51922,5.940787,6.43186,2021:12:23:14:29:09.454
1033,1640237349476,-0.4377737,3.087173,7.5876784,2021:12:23:14:29:09.476
1034,1640237349490,0.110192016,2.8655913,10.1196995,2021:12:23:14:29:09.490
1035,1640237349519,0.24014673,2.3367894,10.265823,2021:12:23:14:29:09.519
1036,1640237349539,0.25451958,3.399783,8.629711,2021:12:23:14:29:09.539
1037,1640237349556,-0.19283602,2.8080997,8.959688,2021:12:23:14:29:09.556
1038,1640237349579,-0.6348018,3.992065,9.120186,2021:12:23:14:29:09.579
1039,1640237349608,-0.7018752,3.5345285,9.454954,2021:12:23:14:29:09.608
1040,1640237349625,-0.7312198,3.8669012,9.666954,2021:12:23:14:29:09.625
1041,1640237349643,-0.105999924,4.3717484,8.775836,2021:12:23:14:29:09.643
1042,1640237349662,0.16289254,3.8231838,8.49257,2021:12:23:14:29:09.662
1043,1640237349693,-0.19283602,4.2082567,8.252423,2021:12:23:14:29:09.693
1044,1640237349710,-0.7647565,3.6022007,8.23805,2021:12:23:14:29:09.710
1045,1640237349731,-0.9330389,3.8327656,9.535202,2021:12:23:14:29:09.731
1046,1640237349758,-1.331886,3.063218,9.271101,2021:12:23:14:29:09.758
1047,1640237349759,-1.3654227,4.131602,9.511248,2021:12:23:14:29:09.759
1048,1640237349779,-1.4181232,3.693229,8.808773,2021:12:23:14:29:09.779
1049,1640237349794,-1.2115133,4.555002,7.851181,2021:12:23:14:29:09.794
1050,1640237349822,-1.1923494,4.073511,8.526107,2021:12:23:14:29:09.822
1051,1640237349841,-1.249841,4.275929,8.375192,2021:12:23:14:29:09.841
1052,1640237349860,-1.0719767,4.3142567,8.124865,2021:12:23:14:29:09.860
1053,1640237349880,-0.9330389,3.4674551,7.07804,2021:12:23:14:29:09.880
1054,1640237349905,-1.1540217,1.7109705,11.379122,2021:12:23:14:29:09.905
1055,1640237349922,-1.1636037,3.0488453,13.982409,2021:12:23:14:29:09.922
1056,1640237349947,-1.3845866,3.9531384,7.2618933,2021:12:23:14:29:09.947
1057,1640237349971,-0.9713665,4.2465844,7.0498934,2021:12:23:14:29:09.971
1058,1640237349990,-1.1923494,3.6117828,9.601078,2021:12:23:14:29:09.990
1059,1640237350009,-1.552869,4.22263,8.634502,2021:12:23:14:29:10.009
1060,1640237350021,-1.240259,3.1788,8.129655,2021:12:23:14:29:10.021
1061,1640237350039,-0.404237,3.6117828,8.992626,2021:12:23:14:29:10.039
1062,1640237350061,-0.37549126,3.568664,9.8885355,2021:12:23:14:29:10.061
1063,1640237350080,0.30722013,2.9715912,9.176479,2021:12:23:14:29:10.080
1064,1640237350097,0.6821125,2.365535,9.058502,2021:12:23:14:29:10.097
1065,1640237350125,1.1384512,2.793727,8.728525,2021:12:23:14:29:10.125
1066,1640237350145,1.3839878,2.3367894,9.332186,2021:12:23:14:29:10.145
1067,1640237350164,1.2636149,3.409365,8.270988,2021:12:23:14:29:10.164
1068,1640237350194,0.95579594,3.2506645,8.375192,2021:12:23:14:29:10.194
1069,1640237350201,0.9276491,3.2602463,8.856084,2021:12:23:14:29:10.201
1070,1640237350221,0.6875023,3.8477373,8.327881,2021:12:23:14:29:10.221
1071,1640237350256,0.85099375,2.9284725,9.167497,2021:12:23:14:29:10.256
1072,1640237350276,1.461242,3.193173,9.247745,2021:12:23:14:29:10.276
1073,1640237350296,0.9276491,2.9620092,9.172287,2021:12:23:14:29:10.296
1074,1640237350322,0.6635476,3.8183928,9.101022,2021:12:23:14:29:10.322
1075,1640237350338,0.21140099,3.2506645,9.469327,2021:12:23:14:29:10.338
1076,1640237350356,-0.028745743,4.111839,7.5637236,2021:12:23:14:29:10.356
1077,1640237350377,0.019163828,5.8060412,8.728525,2021:12:23:14:29:10.377
1078,1640237350395,-0.37489238,4.087884,9.686117,2021:12:23:14:29:10.395
1079,1640237350422,-0.52401096,1.8457162,9.775948,2021:12:23:14:29:10.422
1080,1640237350439,-0.3509376,3.7225738,8.742898,2021:12:23:14:29:10.439
1081,1640237350460,0.16828237,3.2842011,8.403338,2021:12:23:14:29:10.460
1082,1640237350476,0.32698283,4.0591383,8.987836,2021:12:23:14:29:10.476
1083,1640237350504,0.17307332,3.7513194,8.615338,2021:12:23:14:29:10.504
1084,1640237350521,0.26470038,4.896358,8.983644,2021:12:23:14:29:10.521
1085,1640237350539,-0.023954786,4.9346857,8.469214,2021:12:23:14:29:10.539
1086,1640237350557,0.49047422,4.704121,7.8847175,2021:12:23:14:29:10.557
1087,1640237350589,0.29344612,4.01602,9.157914,2021:12:23:14:29:10.589
1088,1640237350605,0.058090355,3.6549015,9.742412,2021:12:23:14:29:10.605
1089,1640237350621,-0.13953662,3.6213646,8.695587,2021:12:23:14:29:10.621
1090,1640237350639,-0.17307332,4.6412396,8.15361,2021:12:23:14:29:10.639
1091,1640237350660,0.47610137,4.006438,7.4601192,2021:12:23:14:29:10.660
1092,1640237350677,0.2305648,4.4346294,9.129767,2021:12:23:14:29:10.677
1093,1640237350694,-0.24014673,3.5393195,11.331811,2021:12:23:14:29:10.694
1094,1640237350721,-0.105401054,4.1747203,6.974436,2021:12:23:14:29:10.721
1095,1640237350742,-0.48987538,4.0399747,7.7571583,2021:12:23:14:29:10.742
1096,1640237350755,-0.55275667,2.4954898,10.921585,2021:12:23:14:29:10.755
1097,1640237350776,-0.30722013,3.5536923,8.464423,2021:12:23:14:29:10.776
1098,1640237350795,-1.047423,3.486619,9.205225,2021:12:23:14:29:10.795
1099,1640237350821,-0.90848523,3.6549015,9.016582,2021:12:23:14:29:10.821
1100,1640237350839,-0.80727625,3.082382,9.129767,2021:12:23:14:29:10.839
1101,1640237350860,-0.73541194,3.8381555,8.554254,2021:12:23:14:29:10.860
1102,1640237350876,-1.3983606,4.0783024,8.823146,2021:12:23:14:29:10.876
1103,1640237350906,-1.0090953,3.9291837,9.728638,2021:12:23:14:29:10.906
1104,1640237350920,-1.153423,4.516076,8.181757,2021:12:23:14:29:10.920
1105,1640237350939,-1.4031515,3.7704833,8.657858,2021:12:23:14:29:10.939
1106,1640237350960,-1.1725868,3.0440543,10.51615,2021:12:23:14:29:10.960
1107,1640237350978,-0.97555864,3.69802,9.006999,2021:12:23:14:29:10.978
1108,1640237351003,-1.2396601,3.69802,9.190852,2021:12:23:14:29:11.003
1109,1640237351021,-1.1198862,4.3142567,7.832616,2021:12:23:14:29:11.021
1110,1640237351038,-1.355242,2.8080997,8.634502,2021:12:23:14:29:11.038
1111,1640237351060,-0.98514056,3.063218,10.709586,2021:12:23:14:29:11.060
1112,1640237351077,0.25990942,3.409365,8.62013,2021:12:23:14:29:11.077
1113,1640237351103,-0.30722013,3.9435565,7.3325596,2021:12:23:14:29:11.103
1114,1640237351125,-0.48987538,3.7321556,8.917169,2021:12:23:14:29:11.125
1115,1640237351139,-0.105401054,3.1111279,9.8226595,2021:12:23:14:29:11.139
1116,1640237351156,0.0868361,3.2698283,9.384287,2021:12:23:14:29:11.156
1117,1640237351176,-0.58150244,3.693229,8.497361,2021:12:23:14:29:11.176
1118,1640237351196,-0.6006662,3.9243927,8.549463,2021:12:23:14:29:11.196
1119,1640237351220,-0.15870045,4.203466,9.006999,2021:12:23:14:29:11.220
1120,1640237351239,-0.07725418,3.3662462,10.044242,2021:12:23:14:29:11.239
1121,1640237351256,-0.14911854,4.131602,8.02126,2021:12:23:14:29:11.256
1122,1640237351276,-0.5096381,3.4674551,8.818356,2021:12:23:14:29:11.276
1123,1640237351305,-0.43298274,3.0536363,9.9077,2021:12:23:14:29:11.305
1124,1640237351321,-0.5383838,3.59741,7.9553843,2021:12:23:14:29:11.321
1125,1640237351338,-0.2838642,3.2554553,9.200435,2021:12:23:14:29:11.338
1126,1640237351357,-0.7066662,4.405884,9.110603,2021:12:23:14:29:11.357
1127,1640237351377,-1.5426881,3.8231838,7.7385936,2021:12:23:14:29:11.377
1128,1640237351403,-1.249841,4.5358386,8.62013,2021:12:23:14:29:11.403
1129,1640237351421,-1.3312871,3.799229,10.440693,2021:12:23:14:29:11.421
1130,1640237351437,-1.4229143,4.9251037,9.025564,2021:12:23:14:29:11.437
1131,1640237351461,-0.6204289,4.670584,7.898492,2021:12:23:14:29:11.461
1132,1640237351477,-0.6875023,4.2322116,9.205225,2021:12:23:14:29:11.477
1133,1640237351506,-1.355242,4.401093,9.271101,2021:12:23:14:29:11.506
1134,1640237351520,-0.93244004,5.1945953,8.559045,2021:12:23:14:29:11.520
1135,1640237351544,-1.4372871,4.2663474,7.323577,2021:12:23:14:29:11.544
1136,1640237351555,-0.11558184,3.2991729,9.35614,2021:12:23:14:29:11.555
1137,1640237351575,-1.13905,3.2171278,8.941124,2021:12:23:14:29:11.575
1138,1640237351594,-0.9228581,3.4722462,9.016582,2021:12:23:14:29:11.594
1139,1640237351620,-0.4952652,3.1015458,8.823146,2021:12:23:14:29:11.620
1140,1640237351638,-0.12995471,3.80402,9.167497,2021:12:23:14:29:11.638
1141,1640237351658,-0.16349141,2.9907548,8.511734,2021:12:23:14:29:11.658
1142,1640237351676,0.6006662,3.5638733,8.431485,2021:12:23:14:29:11.676
1143,1640237351702,0.65336674,3.7129917,10.365235,2021:12:23:14:29:11.702
1144,1640237351721,0.095819145,3.3231275,8.969271,2021:12:23:14:29:11.721
1145,1640237351737,1.042632,3.996856,9.138751,2021:12:23:14:29:11.737
1146,1640237351756,1.3887787,3.4770372,8.436276,2021:12:23:14:29:11.756
1147,1640237351780,0.6581577,3.2506645,7.67691,2021:12:23:14:29:11.780
1148,1640237351803,0.12935585,2.981173,10.398173,2021:12:23:14:29:11.803
1149,1640237351822,-0.5677284,3.4530823,10.893438,2021:12:23:14:29:11.822
1150,1640237351839,-0.07246323,2.880563,8.120073,2021:12:23:14:29:11.839
1151,1640237351863,0.70127636,2.682936,8.681214,2021:12:23:14:29:11.863
1152,1640237351877,0.46592057,2.8512182,9.058502,2021:12:23:14:29:11.877
1153,1640237351907,0.9749598,2.6733541,9.86997,2021:12:23:14:29:11.907
1154,1640237351922,1.3887787,2.4086537,10.76588,2021:12:23:14:29:11.922
1155,1640237351940,1.3546431,2.7985177,7.898492,2021:12:23:14:29:11.940
1156,1640237351958,1.7295355,2.7362354,7.9410114,2021:12:23:14:29:11.958
1157,1640237351988,1.9990269,3.174009,9.940637,2021:12:23:14:29:11.988
1158,1640237352020,2.3158288,2.8512182,9.35135,2021:12:23:14:29:12.020
1159,1640237352036,2.594902,3.7513194,8.917169,2021:12:23:14:29:12.036
1160,1640237352039,2.7727664,3.0536363,7.502639,2021:12:23:14:29:12.039
1161,1640237352059,1.975072,3.2698283,9.634016,2021:12:23:14:29:12.059
1162,1640237352103,0.9941236,3.592619,9.898117,2021:12:23:14:29:12.103
1163,1640237352119,-0.13474567,4.3334208,7.9883223,2021:12:23:14:29:12.119
1164,1640237352137,0.24493769,3.2650373,8.266197,2021:12:23:14:29:12.137
1165,1640237352156,0.38387543,2.8464274,10.195157,2021:12:23:14:29:12.156
1166,1640237352177,-0.25990942,4.073511,8.75248,2021:12:23:14:29:12.177
1167,1640237352201,-0.6922933,3.9243927,8.766253,2021:12:23:14:29:12.201
1168,1640237352218,-0.5964742,3.3566644,10.327507,2021:12:23:14:29:12.218
1169,1640237352237,0.321593,3.8716922,7.837407,2021:12:23:14:29:12.237
