,timestamp,x,y,z,Time
1037,1648710966898,0.8605757,3.1506531,6.573792,2022:03:31:16:16:06.898
1038,1648710966917,0.49406746,2.5200434,8.728525,2022:03:31:16:16:06.917
1039,1648710966936,-0.37609014,4.7478385,10.51615,2022:03:31:16:16:06.936
1040,1648710966961,-0.25092638,5.1424937,8.030842,2022:03:31:16:16:06.961
1041,1648710966978,-0.010779654,3.0063255,11.171314,2022:03:31:16:16:06.978
1042,1648710966997,0.7437961,4.473556,9.284875,2022:03:31:16:16:06.997
1043,1648710967026,0.0035932178,5.43594,4.474754,2022:03:31:16:16:07.026
1044,1648710967042,-0.46711832,1.552869,10.063405,2022:03:31:16:16:07.042
1045,1648710967061,-1.4091402,2.6979077,11.558184,2022:03:31:16:16:07.061
1046,1648710967082,0.08563836,2.6308343,7.337351,2022:03:31:16:16:07.082
1047,1648710967099,-0.005389827,2.0678968,9.6573715,2022:03:31:16:16:07.099
1048,1648710967127,-0.37549126,3.6171727,10.968896,2022:03:31:16:16:07.127
1049,1648710967145,0.042519744,5.1377025,7.2385373,2022:03:31:16:16:07.145
1050,1648710967163,0.061683573,2.6164615,8.219485,2022:03:31:16:16:07.163
1051,1648710967182,-0.38986415,4.425647,11.223415,2022:03:31:16:16:07.182
1052,1648710967203,-0.5389827,3.5015907,8.827937,2022:03:31:16:16:07.203
1053,1648710967227,-0.29883596,2.9967437,7.7379947,2022:03:31:16:16:07.227
1054,1648710967244,-0.16888124,3.5303366,9.860389,2022:03:31:16:16:07.244
1055,1648710967264,-0.78392035,4.2573643,9.417225,2022:03:31:16:16:07.264
1056,1648710967283,-0.26949134,2.6547892,8.398548,2022:03:31:16:16:07.283
1057,1648710967302,0.008983045,3.4440992,9.284875,2022:03:31:16:16:07.302
1058,1648710967323,0.25451958,4.2088556,7.243328,2022:03:31:16:16:07.323
1059,1648710967345,-0.404237,2.3230152,9.91249,2022:03:31:16:16:07.345
1060,1648710967363,-0.15870045,3.5351274,8.431485,2022:03:31:16:16:07.363
1061,1648710967383,-0.46172848,4.098664,10.610173,2022:03:31:16:16:07.383
1062,1648710967404,-0.4084291,3.7710822,8.747688,2022:03:31:16:16:07.404
1063,1648710967423,-0.3317738,2.3325973,8.563836,2022:03:31:16:16:07.423
1064,1648710967445,-0.30302805,4.319647,7.960175,2022:03:31:16:16:07.445
1065,1648710967465,-0.8893214,3.3524723,10.360445,2022:03:31:16:16:07.465
1066,1648710967485,-0.61024815,3.4153535,10.025677,2022:03:31:16:16:07.485
1067,1648710967505,0.110192016,3.7183816,7.440955,2022:03:31:16:16:07.505
1068,1648710967525,-0.500655,2.5829248,9.9077,2022:03:31:16:16:07.525
1069,1648710967546,-0.15450837,3.4393084,10.204739,2022:03:31:16:16:07.546
1070,1648710967563,-0.07246323,3.8339634,9.26631,2022:03:31:16:16:07.563
1071,1648710967591,0.49945727,4.1274095,7.158289,2022:03:31:16:16:07.591
1072,1648710967606,-0.36111838,3.3237264,7.134933,2022:03:31:16:16:07.606
1073,1648710967628,-0.106598794,2.5877156,10.544297,2022:03:31:16:16:07.628
1074,1648710967648,-0.36111838,4.064528,11.133585,2022:03:31:16:16:07.648
1075,1648710967669,0.57611257,4.675974,5.314369,2022:03:31:16:16:07.669
1076,1648710967692,-0.6641464,2.881162,12.307969,2022:03:31:16:16:07.692
1077,1648710967709,-0.5533555,3.0015347,8.780626,2022:03:31:16:16:07.709
1078,1648710967728,-0.38028222,3.7231724,7.2337465,2022:03:31:16:16:07.728
1079,1648710967749,-0.601864,3.780664,10.228094,2022:03:31:16:16:07.749
1080,1648710967766,-0.68810123,3.3285174,9.450163,2022:03:31:16:16:07.766
1081,1648710967789,-0.41920874,2.8134894,9.053711,2022:03:31:16:16:07.789
1082,1648710967809,-0.44795448,2.8086987,8.78961,2022:03:31:16:16:07.809
1083,1648710967828,-0.6976831,2.7559981,11.525246,2022:03:31:16:16:07.828
1084,1648710967849,-0.7414006,5.200584,4.753228,2022:03:31:16:16:07.849
1085,1648710967868,-0.21259873,0.75876784,9.8226595,2022:03:31:16:16:07.868
1086,1648710967892,-0.9671745,3.8195906,12.336116,2022:03:31:16:16:07.892
1087,1648710967908,-0.5389827,4.0789013,8.450649,2022:03:31:16:16:07.908
1088,1648710967930,0.47011265,2.3325973,7.7996783,2022:03:31:16:16:07.930
1089,1648710967950,-1.0001123,3.1410713,8.893813,2022:03:31:16:16:07.950
1090,1648710967970,-0.8755474,2.7943258,10.12449,2022:03:31:16:16:07.970
1091,1648710967994,0.124564886,3.2656362,10.237677,2022:03:31:16:16:07.994
1092,1648710968015,-0.014971741,2.55358,9.200435,2022:03:31:16:16:08.015
1093,1648710968031,-0.014971741,3.1362803,8.469214,2022:03:31:16:16:08.031
1094,1648710968048,0.0041920873,2.7224615,7.625407,2022:03:31:16:16:08.048
1095,1648710968076,-0.21199985,1.446869,10.55388,2022:03:31:16:16:08.076
1096,1648710968095,0.037728786,4.156155,8.818356,2022:03:31:16:16:08.095
1097,1648710968113,0.51802224,3.0206985,8.266197,2022:03:31:16:16:08.113
1098,1648710968133,-0.39525396,1.942733,11.06771,2022:03:31:16:16:08.133
1099,1648710968158,-0.039525397,2.158925,9.388479,2022:03:31:16:16:08.158
1100,1648710968174,0.032338962,3.0542352,10.171801,2022:03:31:16:16:08.174
1101,1648710968195,0.046711832,3.9591272,8.973463,2022:03:31:16:16:08.195
1102,1648710968212,0.26769474,2.5439982,10.134072,2022:03:31:16:16:08.212
1103,1648710968233,0.15690385,2.770371,10.256242,2022:03:31:16:16:08.233
1104,1648710968257,0.11378523,3.3285174,8.308718,2022:03:31:16:16:08.257
1105,1648710968275,0.22397724,2.5925066,9.171688,2022:03:31:16:16:08.275
1106,1648710968294,-0.14612418,3.2129357,8.902796,2022:03:31:16:16:08.294
1107,1648710968315,0.2347569,2.5829248,9.209417,2022:03:31:16:16:08.315
1108,1648710968342,0.34973988,3.3955908,9.322603,2022:03:31:16:16:08.342
1109,1648710968359,-0.020361567,2.857207,7.700266,2022:03:31:16:16:08.359
1110,1648710968375,-0.039525397,2.6164615,9.804095,2022:03:31:16:16:08.375
1111,1648710968395,-0.26529926,3.780664,10.327507,2022:03:31:16:16:08.395
1112,1648710968417,-0.31799978,3.2177265,8.318299,2022:03:31:16:16:08.417
1113,1648710968436,-0.44795448,3.073399,8.969271,2022:03:31:16:16:08.436
1114,1648710968459,-0.19762698,2.9386532,10.747314,2022:03:31:16:16:08.459
1115,1648710968475,-0.024553655,3.0111165,9.804095,2022:03:31:16:16:08.475
1116,1648710968494,0.39345735,3.1889808,8.483587,2022:03:31:16:16:08.494
1117,1648710968516,0.15810159,2.881162,8.153011,2022:03:31:16:16:08.516
1118,1648710968538,-0.58689225,2.5296254,10.591608,2022:03:31:16:16:08.538
1119,1648710968558,-0.24074559,3.376427,9.025564,2022:03:31:16:16:08.558
1120,1648710968578,0.44615787,2.8907437,7.7523675,2022:03:31:16:16:08.578
1121,1648710968599,-0.23116368,2.760789,8.290153,2022:03:31:16:16:08.599
1122,1648710968620,-0.5964742,2.6164615,10.643111,2022:03:31:16:16:08.620
1123,1648710968636,-0.5485646,3.569263,11.699517,2022:03:31:16:16:08.636
1124,1648710968657,0.6581577,3.3141446,7.7146387,2022:03:31:16:16:08.657
1125,1648710968681,0.53778493,3.1314893,8.111091,2022:03:31:16:16:08.681
1126,1648710968696,-0.4952652,3.376427,9.04952,2022:03:31:16:16:08.696
1127,1648710968719,-0.39465508,2.6116705,10.459258,2022:03:31:16:16:08.719
1128,1648710968741,0.008983045,3.2225175,9.690908,2022:03:31:16:16:08.741
1129,1648710968760,0.5186211,3.2901897,7.709848,2022:03:31:16:16:08.760
1130,1648710968781,-0.2838642,2.9919527,9.728638,2022:03:31:16:16:08.781
1131,1648710968801,0.03293783,2.4912977,9.332186,2022:03:31:16:16:08.801
1132,1648710968824,0.33596587,3.280608,8.23805,2022:03:31:16:16:08.824
1133,1648710968842,-0.21679081,3.3380992,7.629599,2022:03:31:16:16:08.842
1134,1648710968863,-0.7216379,2.9051166,11.265936,2022:03:31:16:16:08.863
1135,1648710968879,-0.22637272,5.32994,9.22379,2022:03:31:16:16:08.879
1136,1648710968902,0.17247446,2.3757157,6.577984,2022:03:31:16:16:08.902
1137,1648710968922,-1.0096942,2.0726879,11.058127,2022:03:31:16:16:08.922
1138,1648710968941,-1.6109593,2.9242804,12.61459,2022:03:31:16:16:08.941
1139,1648710968963,-0.106598794,4.483138,8.49257,2022:03:31:16:16:08.963
1140,1648710968981,0.15810159,3.790246,6.6959615,2022:03:31:16:16:08.981
1141,1648710969004,-0.47670022,1.5049593,8.700378,2022:03:31:16:16:09.004
1142,1648710969026,-1.2887675,2.688326,13.553019,2022:03:31:16:16:09.026
1143,1648710969046,-0.9911292,4.213647,9.186061,2022:03:31:16:16:09.046
1144,1648710969060,3.9926639,5.498821,8.554254,2022:03:31:16:16:09.060
1145,1648710969085,1.2965528,5.821013,5.74316,2022:03:31:16:16:09.085
1146,1648710969109,1.6043718,3.0254893,5.7575326,2022:03:31:16:16:09.109
1147,1648710969128,-3.0907662,3.376427,12.468466,2022:03:31:16:16:09.128
1148,1648710969144,-0.21199985,3.5111728,8.705169,2022:03:31:16:16:09.144
1149,1648710969165,3.6279523,4.9694204,6.351611,2022:03:31:16:16:09.165
1150,1648710969184,1.6241344,4.6520195,8.002096,2022:03:31:16:16:09.184
1151,1648710969206,-1.0767676,1.957106,11.218625,2022:03:31:16:16:09.206
1152,1648710969226,-0.44256467,2.1301794,12.690047,2022:03:31:16:16:09.226
1153,1648710969244,1.0330502,3.8339634,8.318299,2022:03:31:16:16:09.244
1154,1648710969265,2.6523936,6.615114,6.4977355,2022:03:31:16:16:09.265
1155,1648710969292,1.1049144,3.2464724,9.898117,2022:03:31:16:16:09.292
1156,1648710969309,-0.75996554,2.6068795,10.596399,2022:03:31:16:16:09.309
1157,1648710969326,-0.17846315,3.6896358,8.53509,2022:03:31:16:16:09.326
1158,1648710969345,0.24433881,3.2033536,8.738107,2022:03:31:16:16:09.345
1159,1648710969367,-0.20720889,3.9106188,11.444998,2022:03:31:16:16:09.367
1160,1648710969391,-0.07725418,3.3955908,10.473631,2022:03:31:16:16:09.391
1161,1648710969410,0.2347569,3.381218,5.9934874,2022:03:31:16:16:09.410
1162,1648710969428,-0.5102369,2.8134894,8.738107,2022:03:31:16:16:09.428
1163,1648710969448,-2.3313994,4.3627653,11.100648,2022:03:31:16:16:09.448
1164,1648710969468,-2.4613543,5.715013,6.6486506,2022:03:31:16:16:09.468
1165,1648710969492,-1.331886,3.0254893,8.75248,2022:03:31:16:16:09.492
1166,1648710969509,-2.0289702,2.1643147,10.89823,2022:03:31:16:16:09.509
1167,1648710969526,-2.1247895,3.684845,7.672119,2022:03:31:16:16:09.526
1168,1648710969547,-1.2791855,4.271737,7.6014524,2022:03:31:16:16:09.547
1169,1648710969572,-0.46232736,3.7998278,9.709474,2022:03:31:16:16:09.572
1170,1648710969592,1.2294793,3.684845,8.5824,2022:03:31:16:16:09.592
1171,1648710969611,-0.57251936,4.271737,8.907587,2022:03:31:16:16:09.611
1172,1648710969630,-1.1156942,3.5015907,9.346559,2022:03:31:16:16:09.630
1173,1648710969651,-0.5102369,3.4584723,9.629225,2022:03:31:16:16:09.651
1174,1648710969671,0.2587117,3.6459184,8.351237,2022:03:31:16:16:09.671
1175,1648710969690,1.1043156,4.3969007,7.3187857,2022:03:31:16:16:09.690
1176,1648710969712,1.2486432,3.574054,9.497474,2022:03:31:16:16:09.712
1177,1648710969732,0.19103941,2.2984617,10.190366,2022:03:31:16:16:09.732
1178,1648710969751,0.335367,4.2088556,8.384175,2022:03:31:16:16:09.751
1179,1648710969774,0.98454165,4.170528,6.630086,2022:03:31:16:16:09.774
1180,1648710969789,0.9168694,2.4721339,11.737246,2022:03:31:16:16:09.789
1181,1648710969810,0.80188644,3.9393644,11.440207,2022:03:31:16:16:09.810
1182,1648710969831,1.3157166,4.873002,7.3421416,2022:03:31:16:16:09.831
1183,1648710969850,1.065988,3.4249353,10.195157,2022:03:31:16:16:09.850
1184,1648710969874,-0.37129918,3.472845,9.6244335,2022:03:31:16:16:09.874
1185,1648710969894,-0.45274544,3.4393084,7.9128647,2022:03:31:16:16:09.894
1186,1648710969915,-0.294045,1.7355242,12.557697,2022:03:31:16:16:09.915
1187,1648710969931,-0.36171725,4.1034546,8.129655,2022:03:31:16:16:09.931
1188,1648710969954,-0.31320882,4.1609464,8.341655,2022:03:31:16:16:09.954
1189,1648710969975,0.23415802,3.862709,9.190852,2022:03:31:16:16:09.975
1190,1648710969997,-0.2269716,3.6896358,8.751881,2022:03:31:16:16:09.997
1191,1648710970016,-0.47670022,4.213647,7.969158,2022:03:31:16:16:10.016
1192,1648710970039,-0.6641464,3.6411273,11.223415,2022:03:31:16:16:10.039
1193,1648710970055,-1.5486768,3.1506531,12.255867,2022:03:31:16:16:10.055
1194,1648710970076,-0.19822586,4.896957,4.7011266,2022:03:31:16:16:10.076
1195,1648710970091,-1.7025864,2.4912977,14.557323,2022:03:31:16:16:10.091
1196,1648710970114,-0.47670022,3.5207546,8.950107,2022:03:31:16:16:10.114
1197,1648710970134,-0.60665494,5.3251486,4.0315905,2022:03:31:16:16:10.134
1198,1648710970157,-0.8372198,3.877082,5.8377814,2022:03:31:16:16:10.157
1199,1648710970178,-0.21259873,4.3148556,7.3421416,2022:03:31:16:16:10.178
1200,1648710970196,-0.34674552,3.275817,14.656735,2022:03:31:16:16:10.196
1201,1648710970213,-0.38567203,3.8435454,11.15754,2022:03:31:16:16:10.213
1202,1648710970242,0.80188644,3.0302804,10.006513,2022:03:31:16:16:10.242
1203,1648710970256,0.8737508,5.2053747,3.918404,2022:03:31:16:16:10.256
1204,1648710970278,-0.67372835,5.3544936,7.1534977,2022:03:31:16:16:10.278
1205,1648710970294,-1.3803945,3.8675,-0.6090504,2022:03:31:16:16:10.294
1206,1648710970314,-1.6343153,-1.0019089,17.570835,2022:03:31:16:16:10.314
1207,1648710970339,-1.2642138,4.1465735,6.361193,2022:03:31:16:16:10.339
1208,1648710970359,0.7060673,3.3237264,7.8469887,2022:03:31:16:16:10.359
1209,1648710970377,1.3115245,4.593929,16.17966,2022:03:31:16:16:10.377
1210,1648710970399,-0.6491747,-0.14552532,12.482839,2022:03:31:16:16:10.399
1211,1648710970425,-0.9659767,2.8955348,9.497474,2022:03:31:16:16:10.425
1212,1648710970441,0.39884716,7.5822883,5.2718496,2022:03:31:16:16:10.441
1213,1648710970460,-0.6491747,4.901748,10.077179,2022:03:31:16:16:10.460
1214,1648710970476,-0.7593667,3.275817,6.186922,2022:03:31:16:16:10.476
1215,1648710970500,-1.8840439,-2.219411,12.110342,2022:03:31:16:16:10.500
1216,1648710970519,-0.9480106,-1.0066998,13.977617,2022:03:31:16:16:10.519
1217,1648710970543,-0.4198076,10.935959,22.631283,2022:03:31:16:16:10.543
1218,1648710970557,1.8151739,9.039937,-8.692593,2022:03:31:16:16:10.557
1219,1648710970578,-0.9677733,-0.64618033,2.7344387,2022:03:31:16:16:10.578
1220,1648710970598,0.77673393,5.320358,16.971966,2022:03:31:16:16:10.598
1221,1648710970626,-1.203728,5.002957,9.534603,2022:03:31:16:16:10.626
1222,1648710970644,0.3826777,5.6862674,-11.102445,2022:03:31:16:16:10.644
1223,1648710970661,-3.0973537,-6.2516003,31.997005,2022:03:31:16:16:10.661
1224,1648710970679,-0.08384175,8.390762,26.531122,2022:03:31:16:16:10.679
1225,1648710970708,1.0132874,3.169817,-7.5134187,2022:03:31:16:16:10.708
1226,1648710970725,-0.07246323,4.5172734,-8.885428,2022:03:31:16:16:10.725
1227,1648710970741,-1.6007786,0.17187558,27.271925,2022:03:31:16:16:10.741
1228,1648710970763,-0.120372795,16.248531,3.409365,2022:03:31:16:16:10.763
1229,1648710970783,-1.6438972,-3.4464948,0.99951345,2022:03:31:16:16:10.783
1230,1648710970807,-2.0139985,-0.7180447,13.718307,2022:03:31:16:16:10.807
1231,1648710970824,-0.65336674,5.3107758,5.210765,2022:03:31:16:16:10.824
1232,1648710970843,-0.629412,1.4660329,17.396564,2022:03:31:16:16:10.843
1233,1648710970864,1.6822248,6.918142,13.114646,2022:03:31:16:16:10.864
1234,1648710970884,-0.4515477,0.39345735,4.234607,2022:03:31:16:16:10.884
1235,1648710970907,0.87794286,0.9078864,15.679605,2022:03:31:16:16:10.907
1236,1648710970925,-1.7175581,5.6623125,11.312648,2022:03:31:16:16:10.925
1237,1648710970942,0.055694874,4.8298836,5.18681,2022:03:31:16:16:10.942
1238,1648710970965,-1.6552757,-2.6571846,13.029607,2022:03:31:16:16:10.965
1239,1648710970985,0.14672306,12.278625,4.2909007,2022:03:31:16:16:10.985
1240,1648710971008,0.31979638,-0.3138077,9.275293,2022:03:31:16:16:11.008
1241,1648710971026,0.5934798,7.4810796,6.6630235,2022:03:31:16:16:11.026
1242,1648710971048,-2.443987,-0.5737171,13.854849,2022:03:31:16:16:11.048
1243,1648710971067,-0.13714115,4.497511,4.319048,2022:03:31:16:16:11.067
1244,1648710971082,0.266497,2.6116705,7.006775,2022:03:31:16:16:11.082
1245,1648710971105,-0.039525397,5.974922,5.9084477,2022:03:31:16:16:11.105
1246,1648710971127,-1.2510387,3.169817,10.916795,2022:03:31:16:16:11.127
1247,1648710971147,-0.039525397,4.382528,9.322603,2022:03:31:16:16:11.147
1248,1648710971167,0.0035932178,1.8223603,7.5685143,2022:03:31:16:16:11.167
1249,1648710971190,0.41202232,2.236179,13.251188,2022:03:31:16:16:11.190
1250,1648710971211,-0.35213536,3.4297264,10.101134,2022:03:31:16:16:11.211
1251,1648710971228,-0.33237264,4.319647,6.049781,2022:03:31:16:16:11.228
1252,1648710971249,-0.092225924,3.280608,9.317813,2022:03:31:16:16:11.249
1253,1648710971265,-0.37129918,3.1985626,10.8461275,2022:03:31:16:16:11.265
1254,1648710971289,-0.23176254,5.4551034,8.516525,2022:03:31:16:16:11.289
1255,1648710971307,-0.09641801,3.063817,11.577348,2022:03:31:16:16:11.307
1256,1648710971327,-0.005389827,2.7895348,8.006887,2022:03:31:16:16:11.327
1257,1648710971347,-0.41381893,5.2532845,7.9649663,2022:03:31:16:16:11.347
1258,1648710971373,-0.8797395,3.872291,7.860763,2022:03:31:16:16:11.373
1259,1648710971391,-0.95160383,1.6828237,10.1196995,2022:03:31:16:16:11.391
1260,1648710971408,-0.3844743,3.059026,10.445484,2022:03:31:16:16:11.408
1261,1648710971429,-0.3317738,2.876371,8.865666,2022:03:31:16:16:11.429
1262,1648710971452,-0.25931054,3.2853987,7.875136,2022:03:31:16:16:11.452
1263,1648710971473,-0.43717483,2.1205974,9.6957,2022:03:31:16:16:11.473
1264,1648710971491,0.043717485,4.709511,10.322716,2022:03:31:16:16:11.491
1265,1648710971508,0.13833888,4.8059287,7.313995,2022:03:31:16:16:11.508
1266,1648710971532,-0.6258188,2.664371,10.435903,2022:03:31:16:16:11.532
1267,1648710971552,-0.17906202,3.9735,10.93536,2022:03:31:16:16:11.552
1268,1648710971574,-0.67911816,3.8387544,6.5546284,2022:03:31:16:16:11.574
1269,1648710971590,-0.48688102,3.872291,8.346446,2022:03:31:16:16:11.590
1270,1648710971611,0.18085863,4.0166187,9.186061,2022:03:31:16:16:11.611
1271,1648710971630,0.0077853054,4.1369915,9.120186,2022:03:31:16:16:11.630
1272,1648710971657,-0.8713553,3.7615001,11.609687,2022:03:31:16:16:11.657
1273,1648710971676,-1.0492196,3.376427,10.826964,2022:03:31:16:16:11.676
1274,1648710971693,-1.3618295,3.6411273,8.945315,2022:03:31:16:16:11.693
1275,1648710971714,-1.3127222,5.3832393,9.035146,2022:03:31:16:16:11.714
1276,1648710971733,-1.332485,4.4304376,7.0121646,2022:03:31:16:16:11.733
1277,1648710971758,-2.4859078,2.7176704,8.8650675,2022:03:31:16:16:11.758
1278,1648710971774,-2.360744,4.0166187,10.370027,2022:03:31:16:16:11.774
1279,1648710971793,-2.18288,4.0405736,10.4167385,2022:03:31:16:16:11.793
1280,1648710971816,-1.6157503,4.064528,8.959688,2022:03:31:16:16:11.816
1281,1648710971837,-0.78931016,3.9639182,6.266572,2022:03:31:16:16:11.837
1282,1648710971857,-1.4043493,3.564472,8.506943,2022:03:31:16:16:11.857
1283,1648710971876,-2.0385523,3.564472,9.039937,2022:03:31:16:16:11.876
1284,1648710971895,-1.1785754,3.7519183,8.823146,2022:03:31:16:16:11.895
1285,1648710971915,-0.06767227,3.2512631,7.7900963,2022:03:31:16:16:11.915
1286,1648710971940,0.30242917,3.7087996,8.139237,2022:03:31:16:16:11.940
1287,1648710971954,0.17786428,1.5384961,11.558184,2022:03:31:16:16:11.954
1288,1648710971977,1.042632,3.9106188,9.153124,2022:03:31:16:16:11.977
1289,1648710971999,2.1146088,3.881873,6.8378935,2022:03:31:16:16:11.999
1290,1648710972018,2.1289816,4.675974,9.186061,2022:03:31:16:16:12.018
1291,1648710972038,1.3744059,4.801138,8.445858,2022:03:31:16:16:12.038
1292,1648710972058,0.16828237,3.5548902,10.223903,2022:03:31:16:16:12.058
1293,1648710972077,0.21140099,3.2512631,10.020885,2022:03:31:16:16:12.077
1294,1648710972098,0.3174009,5.099375,8.460232,2022:03:31:16:16:12.098
1295,1648710972115,-0.020361567,3.785455,9.101022,2022:03:31:16:16:12.115
1296,1648710972138,0.0808474,4.002246,9.841824,2022:03:31:16:16:12.138
1297,1648710972157,0.29703933,4.0789013,9.020773,2022:03:31:16:16:12.157
1298,1648710972178,0.21499419,5.719804,8.676423,2022:03:31:16:16:12.178
1299,1648710972198,-0.0059886966,4.5699744,7.8230343,2022:03:31:16:16:12.198
1300,1648710972216,-0.8324288,3.6219635,9.827451,2022:03:31:16:16:12.216
1301,1648710972243,-1.529513,4.026201,8.723734,2022:03:31:16:16:12.243
1302,1648710972259,-1.1833664,4.368155,8.808773,2022:03:31:16:16:12.259
1303,1648710972281,-1.3564397,3.362054,8.893813,2022:03:31:16:16:12.281
1304,1648710972300,-1.5780215,3.9106188,8.308718,2022:03:31:16:16:12.300
1305,1648710972323,-1.4666318,3.6650822,9.275892,2022:03:31:16:16:12.323
1306,1648710972341,-1.1875585,3.983082,7.8469887,2022:03:31:16:16:12.341
1307,1648710972362,-0.54377365,3.7327545,8.464423,2022:03:31:16:16:12.362
1308,1648710972381,0.042519744,3.7519183,10.237677,2022:03:31:16:16:12.381
1309,1648710972402,0.14851967,3.7567093,8.559045,2022:03:31:16:16:12.402
1310,1648710972423,0.0041920873,3.1889808,6.9792266,2022:03:31:16:16:12.423
1311,1648710972444,-0.019762699,3.381218,7.478684,2022:03:31:16:16:12.444
1312,1648710972464,-0.20241794,3.0302804,11.185687,2022:03:31:16:16:12.464
1313,1648710972482,-0.17786428,3.3907998,10.450275,2022:03:31:16:16:12.482
1314,1648710972503,-0.00059886964,3.472845,7.0451026,2022:03:31:16:16:12.503
1315,1648710972526,0.7923045,3.092563,7.9176555,2022:03:31:16:16:12.526
1316,1648710972545,1.5133436,3.881873,8.917169,2022:03:31:16:16:12.545
1317,1648710972562,0.7635588,4.271737,7.6014524,2022:03:31:16:16:12.562
1318,1648710972580,-0.9713665,3.5932178,9.402852,2022:03:31:16:16:12.580
1319,1648710972603,-1.45166,4.189692,9.020773,2022:03:31:16:16:12.603
1320,1648710972625,-1.4324962,3.9393644,8.436276,2022:03:31:16:16:12.625
1321,1648710972645,-1.2306771,3.1985626,9.289666,2022:03:31:16:16:12.645
1322,1648710972662,-1.0288581,3.487218,8.719542,2022:03:31:16:16:12.662
1323,1648710972690,-0.4952652,4.18011,9.374705,2022:03:31:16:16:12.690
1324,1648710972707,-0.77014637,4.377737,9.902908,2022:03:31:16:16:12.707
1325,1648710972723,0.13833888,3.3285174,7.2714753,2022:03:31:16:16:12.723
1326,1648710972745,0.61444026,2.2792978,9.002209,2022:03:31:16:16:12.745
1327,1648710972767,1.2821798,3.5063818,10.176592,2022:03:31:16:16:12.767
1328,1648710972791,1.4121346,3.3380992,7.3702884,2022:03:31:16:16:12.791
1329,1648710972807,1.0420332,3.674664,8.874649,2022:03:31:16:16:12.807
1330,1648710972826,0.7198413,3.463263,8.0727625,2022:03:31:16:16:12.826
1331,1648710972847,0.5994685,2.342179,8.605757,2022:03:31:16:16:12.847
1332,1648710972868,0.119175054,2.158925,10.926376,2022:03:31:16:16:12.868
1333,1648710972890,0.42639518,2.5296254,9.8555975,2022:03:31:16:16:12.890
1334,1648710972907,0.50903916,3.6459184,9.945428,2022:03:31:16:16:12.907
1335,1648710972926,0.6581577,4.247782,10.667066,2022:03:31:16:16:12.926
1336,1648710972946,0.34554777,3.3907998,10.058615,2022:03:31:16:16:12.946
1337,1648710972966,0.8120672,5.738968,-3.0326757,2022:03:31:16:16:12.966
1338,1648710972985,0.48029345,0.8024853,15.632893,2022:03:31:16:16:12.985
1339,1648710973008,0.028745743,6.600741,15.123854,2022:03:31:16:16:13.008
1340,1648710973025,-0.10120897,3.8675,5.880301,2022:03:31:16:16:13.025
1341,1648710973045,-0.019163828,4.9406743,6.418086,2022:03:31:16:16:13.045
1342,1648710973069,0.25931054,3.6507094,10.657484,2022:03:31:16:16:13.069
1343,1648710973090,-1.2642138,4.204065,12.336715,2022:03:31:16:16:13.090
1344,1648710973104,0.5515589,3.9297826,11.105438,2022:03:31:16:16:13.104
1345,1648710973125,0.335367,4.9310927,6.1300297,2022:03:31:16:16:13.125
1346,1648710973147,-0.1694801,3.068608,13.227833,2022:03:31:16:16:13.147
1347,1648710973167,-1.0875473,4.4448104,5.6539283,2022:03:31:16:16:13.167
1348,1648710973188,-0.78931016,1.3750046,9.171688,2022:03:31:16:16:13.188
1349,1648710973209,-1.4816035,3.3285174,12.1995735,2022:03:31:16:16:13.209
1350,1648710973228,-1.3857844,2.2026424,12.22772,2022:03:31:16:16:13.228
1351,1648710973248,-0.21319759,3.5596812,6.1348205,2022:03:31:16:16:13.248
1352,1648710973274,0.29644048,3.6459184,6.0072613,2022:03:31:16:16:13.274
1353,1648710973289,-0.83302766,12.586443,8.5680275,2022:03:31:16:16:13.289
1354,1648710973309,0.6863046,0.8839316,8.983045,2022:03:31:16:16:13.309
1355,1648710973329,2.5703485,1.341468,11.294083,2022:03:31:16:16:13.329
1356,1648710973350,1.3977617,2.770371,8.332672,2022:03:31:16:16:13.350
1357,1648710973371,-1.3270952,2.7122805,9.280683,2022:03:31:16:16:13.371
1358,1648710973392,-1.6247333,2.2074335,7.299622,2022:03:31:16:16:13.392
1359,1648710973411,-0.57251936,3.6698732,13.090692,2022:03:31:16:16:13.411
1360,1648710973430,-1.03844,5.272448,10.596399,2022:03:31:16:16:13.430
1361,1648710973451,-1.5337051,6.316877,8.445858,2022:03:31:16:16:13.451
1362,1648710973475,-1.8552982,4.906539,8.091927,2022:03:31:16:16:13.475
1363,1648710973490,-1.0192761,5.7683125,7.672119,2022:03:31:16:16:13.490
1364,1648710973511,-0.18325411,3.2225175,8.115282,2022:03:31:16:16:13.511
1365,1648710973532,-1.1540217,5.0317025,7.2289553,2022:03:31:16:16:13.532
1366,1648710973556,-1.3989595,4.088483,2.0463376,2022:03:31:16:16:13.556
1367,1648710973574,-1.9565071,0.840813,20.608301,2022:03:31:16:16:13.574
1368,1648710973593,-0.36111838,8.6357,7.8703446,2022:03:31:16:16:13.593
1369,1648710973612,-3.960325,-0.6509713,5.672493,2022:03:31:16:16:13.612
1370,1648710973632,-4.1142344,5.7922673,20.405285,2022:03:31:16:16:13.632
1371,1648710973655,-1.8025976,2.7368343,10.935959,2022:03:31:16:16:13.655
1372,1648710973674,-2.576337,2.9482353,3.3524723,2022:03:31:16:16:13.674
1373,1648710973692,0.28326535,1.1869596,5.304787,2022:03:31:16:16:13.692
