,timestamp,x,y,z,Time
53,1649137978276,-0.0013315794,-0.00013315794,-0.0057257917,2022:04:05:14:52:58.276
54,1649137978302,-0.0013315794,-0.0011984215,-0.004660528,2022:04:05:14:52:58.302
55,1649137978320,-0.002396843,-0.0011984215,-0.0035952644,2022:04:05:14:52:58.320
56,1649137978337,-0.0034621065,-0.0011984215,-0.0035952644,2022:04:05:14:52:58.337
57,1649137978357,-0.002396843,-0.0011984215,-0.0025300009,2022:04:05:14:52:58.357
58,1649137978379,-0.0013315794,-0.0011984215,-0.0014647373,2022:04:05:14:52:58.379
59,1649137978402,-0.0013315794,-0.00013315794,0.0006657897,2022:04:05:14:52:58.402
60,1649137978419,-0.0013315794,-0.00013315794,0.0017310532,2022:04:05:14:52:58.419
61,1649137978438,-0.00026631588,0.0009321056,0.0006657897,2022:04:05:14:52:58.438
62,1649137978459,0.00079894764,0.001997369,0.0017310532,2022:04:05:14:52:58.459
63,1649137978479,0.0029294747,0.0009321056,0.0027963168,2022:04:05:14:52:58.479
64,1649137978504,0.0029294747,0.001997369,0.0027963168,2022:04:05:14:52:58.504
65,1649137978521,0.0018642112,0.001997369,0.0027963168,2022:04:05:14:52:58.521
66,1649137978540,0.0018642112,0.0009321056,0.0038615803,2022:04:05:14:52:58.540
67,1649137978560,0.00079894764,-0.00013315794,0.0027963168,2022:04:05:14:52:58.560
68,1649137978586,0.00079894764,-0.00013315794,0.0027963168,2022:04:05:14:52:58.586
69,1649137978605,0.00079894764,-0.0011984215,0.0027963168,2022:04:05:14:52:58.605
70,1649137978622,-0.0011984215,-0.0011984215,0.0017310532,2022:04:05:14:52:58.622
71,1649137978640,-0.0011984215,-0.00013315794,0.0006657897,2022:04:05:14:52:58.640
72,1649137978661,-0.00013315794,-0.00013315794,-0.00039947382,2022:04:05:14:52:58.661
73,1649137978687,-0.00013315794,-0.00013315794,-0.0025300009,2022:04:05:14:52:58.687
74,1649137978704,-0.00013315794,-0.00013315794,-0.0035952644,2022:04:05:14:52:58.704
75,1649137978722,-0.00013315794,-0.00013315794,-0.0035952644,2022:04:05:14:52:58.722
76,1649137978743,-0.00013315794,-0.00013315794,-0.0035952644,2022:04:05:14:52:58.743
77,1649137978762,-0.002396843,-0.0011984215,-0.0035952644,2022:04:05:14:52:58.762
78,1649137978787,-0.0013315794,-0.0011984215,-0.0035952644,2022:04:05:14:52:58.787
79,1649137978804,-0.0013315794,-0.0011984215,-0.0025300009,2022:04:05:14:52:58.804
80,1649137978824,-0.0013315794,-0.0011984215,-0.00039947382,2022:04:05:14:52:58.824
81,1649137978844,-0.0013315794,-0.0011984215,0.0006657897,2022:04:05:14:52:58.844
82,1649137978870,-0.00026631588,-0.0011984215,0.0006657897,2022:04:05:14:52:58.870
83,1649137978888,-0.00026631588,-0.00013315794,0.0006657897,2022:04:05:14:52:58.888
84,1649137978905,0.00079894764,-0.00013315794,0.0017310532,2022:04:05:14:52:58.905
85,1649137978924,0.0018642112,0.001997369,0.0017310532,2022:04:05:14:52:58.924
86,1649137978945,0.0018642112,0.001997369,0.0027963168,2022:04:05:14:52:58.945
87,1649137978972,0.0018642112,-0.00013315794,0.0027963168,2022:04:05:14:52:58.972
88,1649137978991,0.0018642112,-0.00013315794,0.0017310532,2022:04:05:14:52:58.991
89,1649137979006,0.00079894764,0.0009321056,0.0017310532,2022:04:05:14:52:59.006
90,1649137979025,-0.00013315794,0.0009321056,0.0038615803,2022:04:05:14:52:59.025
91,1649137979046,0.0009321056,0.0009321056,0.0027963168,2022:04:05:14:52:59.046
92,1649137979073,-0.00013315794,-0.0011984215,0.0006657897,2022:04:05:14:52:59.073
93,1649137979091,-0.00013315794,-0.00013315794,0.0006657897,2022:04:05:14:52:59.091
94,1649137979108,-0.00013315794,-0.0011984215,-0.00039947382,2022:04:05:14:52:59.108
95,1649137979127,-0.0011984215,-0.0011984215,-0.00039947382,2022:04:05:14:52:59.127
96,1649137979147,-0.0011984215,0.0009321056,-0.0014647373,2022:04:05:14:52:59.147
97,1649137979174,0.0009321056,-0.00013315794,-0.0025300009,2022:04:05:14:52:59.174
98,1649137979188,-0.00013315794,-0.002263685,-0.0014647373,2022:04:05:14:52:59.188
99,1649137979209,-0.00013315794,-0.00013315794,0.0017310532,2022:04:05:14:52:59.209
100,1649137979229,0.001997369,0.0009321056,0.0070573706,2022:04:05:14:52:59.229
101,1649137979254,0.00519316,0.007323687,0.015579479,2022:04:05:14:52:59.254
102,1649137979271,0.00519316,0.00519316,0.011318425,2022:04:05:14:52:59.271
103,1649137979289,0.0041278964,0.00519316,-0.011052109,2022:04:05:14:52:59.289
104,1649137979309,-0.002263685,-0.0054594753,-0.018508954,2022:04:05:14:52:59.309
105,1649137979330,-0.0075900024,-0.0075900024,-0.00039947382,2022:04:05:14:52:59.330
106,1649137979355,-0.0054594753,-0.006524739,0.020905796,2022:04:05:14:52:59.355
107,1649137979371,0.00079894764,0.0030626326,0.029427905,2022:04:05:14:52:59.371
108,1649137979391,0.01358211,0.015845794,0.047537386,2022:04:05:14:52:59.391
109,1649137979411,0.03808317,0.049934227,0.17323849,2022:04:05:14:52:59.411
110,1649137979430,-0.0013315794,0.020106848,0.24035008,2022:04:05:14:52:59.430
111,1649137979456,-0.02902843,0.0041278964,0.10612688,2022:04:05:14:52:59.456
112,1649137979474,-0.015180005,-0.01291632,-0.14634058,2022:04:05:14:52:59.474
113,1649137979491,0.014647374,-0.035286855,-0.40413436,2022:04:05:14:52:59.491
114,1649137979511,0.03488738,-0.033156328,-0.60866493,2022:04:05:14:52:59.511
115,1649137979541,0.045540016,-0.02783001,-0.8302398,2022:04:05:14:52:59.541
116,1649137979555,0.06578002,-0.042743698,-1.0912293,2022:04:05:14:52:59.555
117,1649137979575,0.0838895,-0.04593949,-1.3426315,2022:04:05:14:52:59.575
118,1649137979592,0.10306425,-0.07044055,-1.5567495,2022:04:05:14:52:59.592
119,1649137979613,0.1190432,-0.058722652,-1.7229306,2022:04:05:14:52:59.613
120,1649137979639,0.070041075,-0.104528986,-1.8369138,2022:04:05:14:52:59.639
121,1649137979655,0.027430536,-0.13755216,-1.9327875,2022:04:05:14:52:59.655
122,1649137979674,0.047670543,-0.1300953,-2.0350528,2022:04:05:14:52:59.674
123,1649137979694,0.057257913,-0.13968268,-2.1117518,2022:04:05:14:52:59.694
124,1649137979713,0.0284958,-0.16205321,-2.1469054,2022:04:05:14:52:59.713
125,1649137979738,0.029561063,-0.1567269,-2.1298614,2022:04:05:14:52:59.738
126,1649137979755,0.02530001,-0.16418374,-2.075533,2022:04:05:14:52:59.755
127,1649137979774,0.007323687,-0.1801627,-2.0020297,2022:04:05:14:52:59.774
128,1649137979795,0.011584741,-0.16737953,-1.8923075,2022:04:05:14:52:59.795
129,1649137979821,0.014780532,-0.1300953,-1.7506274,2022:04:05:14:52:59.821
130,1649137979838,0.016911058,-0.12689951,-1.590838,2022:04:05:14:52:59.838
131,1649137979857,0.014780532,-0.113051094,-1.4246567,2022:04:05:14:52:59.857
132,1649137979875,0.013715268,-0.0864195,-1.2520841,2022:04:05:14:52:59.875
133,1649137979896,0.013715268,-0.07576687,-1.0624672,2022:04:05:14:52:59.896
134,1649137979921,0.009454214,-0.057657387,-0.8813724,2022:04:05:14:52:59.921
135,1649137979938,0.011584741,-0.044874225,-0.7258439,2022:04:05:14:52:59.938
136,1649137979959,0.007323687,-0.04700475,-0.5969471,2022:04:05:14:52:59.959
137,1649137979977,-0.00013315794,-0.04913528,-0.50000805,2022:04:05:14:52:59.977
138,1649137979998,-0.0011984215,-0.06085318,-0.42650488,2022:04:05:14:52:59.998
139,1649137980017,-0.006524739,-0.07044055,-0.3647196,2022:04:05:14:53:00.017
140,1649137980038,-0.0118510565,-0.07896266,-0.33063117,2022:04:05:14:53:00.038
141,1649137980059,-0.011984214,-0.102398455,-0.3359575,2022:04:05:14:53:00.059
142,1649137980078,-0.018375795,-0.12583426,-0.35939327,2022:04:05:14:53:00.078
143,1649137980104,-0.020506322,-0.14394373,-0.38069856,2022:04:05:14:53:00.104
144,1649137980122,-0.020506322,-0.16311848,-0.4179828,2022:04:05:14:53:00.122
145,1649137980140,-0.021571586,-0.18122795,-0.475507,2022:04:05:14:53:00.140
146,1649137980160,-0.019441059,-0.18442374,-0.52450913,2022:04:05:14:53:00.160
147,1649137980179,-0.018375795,-0.18122795,-0.56711966,2022:04:05:14:53:00.179
148,1649137980205,-0.023702113,-0.17164059,-0.6278397,2022:04:05:14:53:00.205
149,1649137980221,-0.010918951,-0.14713952,-0.66725445,2022:04:05:14:53:00.221
150,1649137980239,0.007190529,-0.07257108,-0.6171871,2022:04:05:14:53:00.239
151,1649137980260,0.009321056,-0.002263685,-0.5170523,2022:04:05:14:53:00.260
152,1649137980280,0.027430536,0.06484792,-0.45100594,2022:04:05:14:53:00.280
153,1649137980303,0.02530001,0.11278477,-0.4083954,2022:04:05:14:53:00.303
154,1649137980322,0.009321056,0.14900373,-0.35406697,2022:04:05:14:53:00.322
155,1649137980341,0.029561063,0.20439744,-0.26778063,2022:04:05:14:53:00.341
156,1649137980360,0.017976321,0.23635535,-0.18149427,2022:04:05:14:53:00.360
157,1649137980388,0.023302639,0.21398482,-0.2241048,2022:04:05:14:53:00.388
158,1649137980425,0.021038955,-0.022770008,-0.6235786,2022:04:05:14:53:00.425
159,1649137980442,0.004793686,-0.1181111,-0.65846604,2022:04:05:14:53:00.442
160,1649137980463,-0.006657897,-0.24541008,-0.72105026,2022:04:05:14:53:00.463
161,1649137980493,0.004261054,-0.3479417,-0.82704395,2022:04:05:14:53:00.493
162,1649137980512,0.00053263176,-0.41425437,-0.8243808,2022:04:05:14:53:00.512
163,1649137980538,0.008255793,-0.4214449,-0.72291446,2022:04:05:14:53:00.538
164,1649137980556,0.033289485,-0.39215013,-0.6065344,2022:04:05:14:53:00.556
165,1649137980581,-0.060453705,-0.3159838,-0.3732417,2022:04:05:14:53:00.581
166,1649137980609,0.013049478,-0.17377111,0.14527531,2022:04:05:14:53:00.609
167,1649137980627,0.012516847,0.013448952,0.47470805,2022:04:05:14:53:00.627
168,1649137980639,0.07843003,0.1801627,0.80520606,2022:04:05:14:53:00.639
169,1649137980644,-0.020106848,0.37057856,1.253682,2022:04:05:14:53:00.644
170,1649137980673,-0.025965799,0.34634382,1.27552,2022:04:05:14:53:00.673
171,1649137980691,0.044874225,0.32184273,0.98550195,2022:04:05:14:53:00.691
172,1649137980707,-0.013715268,0.31065747,1.0669945,2022:04:05:14:53:00.707
173,1649137980725,0.040879488,0.56978285,1.1942936,2022:04:05:14:53:00.725
174,1649137980755,0.039814223,0.5841639,1.096023,2022:04:05:14:53:00.755
175,1649137980771,0.06032055,0.53383017,0.77644396,2022:04:05:14:53:00.771
176,1649137980792,0.0595216,0.5221123,0.4970786,2022:04:05:14:53:00.792
177,1649137980812,0.05632581,0.4081291,0.23875219,2022:04:05:14:53:00.812
178,1649137980841,0.040346857,0.27363956,-0.19587533,2022:04:05:14:53:00.841
179,1649137980860,0.036352117,0.11251846,-0.6009418,2022:04:05:14:53:00.860
180,1649137980881,0.014780532,-0.034487907,-0.8054724,2022:04:05:14:53:00.881
181,1649137980896,0.015579479,-0.0057257917,-0.97644717,2022:04:05:14:53:00.896
182,1649137980923,0.0030626326,-0.07976161,-1.1048114,2022:04:05:14:53:00.923
183,1649137980945,0.00013315794,-0.17563532,-1.1961578,2022:04:05:14:53:00.945
184,1649137980964,-0.011318425,-0.17803216,-1.2526168,2022:04:05:14:53:00.964
185,1649137980988,-0.0054594753,-0.19933744,-1.1197251,2022:04:05:14:53:00.988
186,1649137980989,0.004394212,-0.18442374,-0.9258472,2022:04:05:14:53:00.989
187,1649137981010,0.012783162,-0.13755216,-0.8102661,2022:04:05:14:53:01.010
188,1649137981031,0.0058589494,-0.1617869,-0.709865,2022:04:05:14:53:01.031
189,1649137981054,0.012516847,-0.17803216,-0.7266429,2022:04:05:14:53:01.054
190,1649137981074,0.016245268,-0.14873742,-0.7327681,2022:04:05:14:53:01.074
191,1649137981105,0.0055926335,-0.14554162,-0.59534913,2022:04:05:14:53:01.105
192,1649137981123,0.022104219,-0.13701952,-0.5151881,2022:04:05:14:53:01.123
193,1649137981144,0.027963167,-0.1902827,-0.5071986,2022:04:05:14:53:01.144
194,1649137981160,0.02077264,-0.2288985,-0.4318312,2022:04:05:14:53:01.160
195,1649137981186,0.018642113,-0.18948375,-0.26298693,2022:04:05:14:53:01.186
196,1649137981212,0.02077264,-0.15433006,-0.09520793,2022:04:05:14:53:01.212
197,1649137981230,0.011052109,-0.108257405,0.030493168,2022:04:05:14:53:01.230
198,1649137981247,-0.0030626326,-0.037683696,0.12397004,2022:04:05:14:53:01.247
199,1649137981256,-0.012650005,0.028096326,0.18708691,2022:04:05:14:53:01.256
200,1649137981272,-0.017177375,0.07097318,0.20493007,2022:04:05:14:53:01.272
201,1649137981291,-0.013448952,0.10373004,0.14713952,2022:04:05:14:53:01.291
202,1649137981314,-0.01291632,0.085087925,0.012117373,2022:04:05:14:53:01.314
203,1649137981339,-0.007323687,0.048868965,-0.15486269,2022:04:05:14:53:01.339
204,1649137981358,-0.0041278964,0.02783001,-0.29867327,2022:04:05:14:53:01.358
205,1649137981380,-0.008122634,0.011318425,-0.3394196,2022:04:05:14:53:01.380
206,1649137981410,-0.008921582,0.036352117,-0.27310693,2022:04:05:14:53:01.410
207,1649137981419,-0.008655266,0.06298371,-0.22037639,2022:04:05:14:53:01.419
208,1649137981444,-0.02969422,0.06591318,-0.16604795,2022:04:05:14:53:01.444
209,1649137981472,-0.022237375,0.08588687,-0.02463422,2022:04:05:14:53:01.472
210,1649137981489,-0.0139815835,0.11731215,0.018242639,2022:04:05:14:53:01.489
211,1649137981504,-0.019840533,0.114116356,-0.019574217,2022:04:05:14:53:01.504
212,1649137981529,-0.020373166,0.107192144,-0.0062584234,2022:04:05:14:53:01.529
213,1649137981555,-0.022237375,0.14234585,0.014514215,2022:04:05:14:53:01.555
214,1649137981570,-0.027563693,0.16365111,0.04647212,2022:04:05:14:53:01.570
215,1649137981590,-0.02916159,0.17457005,0.06697845,2022:04:05:14:53:01.590
216,1649137981597,-0.021172112,0.20972376,0.08349003,2022:04:05:14:53:01.597
217,1649137981620,-0.02916159,0.27390587,0.17403743,2022:04:05:14:53:01.620
218,1649137981639,-0.019174743,0.35326803,0.29334694,2022:04:05:14:53:01.639
219,1649137981655,-0.038349487,0.41052592,0.37776908,2022:04:05:14:53:01.655
220,1649137981676,-0.032756854,0.4336954,0.40440068,2022:04:05:14:53:01.676
221,1649137981706,-0.02902843,0.45100594,0.37883434,2022:04:05:14:53:01.706
222,1649137981727,-0.037284225,0.440087,0.36019224,2022:04:05:14:53:01.727
223,1649137981753,-0.0284958,0.45313647,0.35380065,2022:04:05:14:53:01.753
224,1649137981770,-0.022370534,0.49841017,0.3969438,2022:04:05:14:53:01.770
225,1649137981793,-0.0122505305,0.55167335,0.4371575,2022:04:05:14:53:01.793
226,1649137981812,0.0018642112,0.60227334,0.45739752,2022:04:05:14:53:01.812
227,1649137981835,0.012650005,0.5844302,0.4235754,2022:04:05:14:53:01.835
228,1649137981854,0.017710006,0.49308386,0.28349325,2022:04:05:14:53:01.854
229,1649137981858,0.019307902,0.3495396,0.090946876,2022:04:05:14:53:01.858
230,1649137981881,0.019307902,0.22836587,-0.017976321,2022:04:05:14:53:01.881
231,1649137981899,0.009454214,0.19427744,0.04727107,2022:04:05:14:53:01.899
232,1649137981920,0.0038615803,0.21931113,0.21132165,2022:04:05:14:53:01.920
233,1649137981939,0.0017310532,0.25686166,0.37004593,2022:04:05:14:53:01.939
234,1649137981964,0.00519316,0.27976483,0.4536691,2022:04:05:14:53:01.964
235,1649137981988,0.010519478,0.27124274,0.45739752,2022:04:05:14:53:01.988
236,1649137982007,0.0030626326,0.21265323,0.38176382,2022:04:05:14:53:02.007
237,1649137982024,0.009454214,0.17377111,0.2741722,2022:04:05:14:53:02.024
238,1649137982053,0.009720529,0.1567269,0.21797955,2022:04:05:14:53:02.053
239,1649137982070,0.006791055,0.14207952,0.17909743,2022:04:05:14:53:02.070
240,1649137982090,0.011318425,0.14234585,0.12982899,2022:04:05:14:53:02.090
241,1649137982112,0.00519316,0.1181111,0.08002792,2022:04:05:14:53:02.112
242,1649137982139,0.0017310532,0.082957394,0.010519478,2022:04:05:14:53:02.139
243,1649137982159,-0.021704745,0.09627319,-0.054727912,2022:04:05:14:53:02.159
244,1649137982178,0.019307902,-0.005992107,-0.056059495,2022:04:05:14:53:02.178
245,1649137982196,-0.0,0.16897742,0.104262665,2022:04:05:14:53:02.196
246,1649137982205,0.004261054,0.104262665,0.14900373,2022:04:05:14:53:02.205
247,1649137982222,0.017177375,0.13622057,0.111985825,2022:04:05:14:53:02.222
248,1649137982242,0.02516685,0.12796478,0.08748477,2022:04:05:14:53:02.242
249,1649137982262,0.011052109,0.10346372,0.07070687,2022:04:05:14:53:02.262
250,1649137982288,0.013182636,0.092811085,-0.043276332,2022:04:05:14:53:02.288
251,1649137982322,0.00039947382,0.016378427,-0.24487746,2022:04:05:14:53:02.322
252,1649137982338,-0.004394212,-0.06591318,-0.3748396,2022:04:05:14:53:02.338
253,1649137982354,0.0017310532,-0.025433166,-0.37510592,2022:04:05:14:53:02.354
254,1649137982372,-0.009454214,-0.008921582,-0.2456764,2022:04:05:14:53:02.372
255,1649137982403,0.0062584234,0.040346857,-0.15219952,2022:04:05:14:53:02.403
256,1649137982421,0.013182636,0.036085803,-0.15912373,2022:04:05:14:53:02.421
257,1649137982446,0.02916159,-0.0017310532,-0.15379742,2022:04:05:14:53:02.446
258,1649137982459,0.013715268,-0.0057257917,-0.105327934,2022:04:05:14:53:02.459
259,1649137982469,0.0049268436,0.020373166,-0.03874896,2022:04:05:14:53:02.469
260,1649137982486,0.02516685,0.03235738,0.02197106,2022:04:05:14:53:02.486
261,1649137982505,0.029427905,0.08961529,0.03422159,2022:04:05:14:53:02.505
262,1649137982529,0.0062584234,0.08455529,-0.0027963168,2022:04:05:14:53:02.529
263,1649137982546,0.0070573706,0.098670036,-0.042211067,2022:04:05:14:53:02.546
264,1649137982573,-0.041145805,0.11438267,-0.11358372,2022:04:05:14:53:02.573
265,1649137982592,0.024900535,0.1215732,0.0011984215,2022:04:05:14:53:02.592
266,1649137982611,-0.040879488,0.19108164,-0.36179012,2022:04:05:14:53:02.611
267,1649137982631,0.055793177,0.060586862,-0.0762995,2022:04:05:14:53:02.631
268,1649137982659,0.03155843,0.17243953,-0.19987006,2022:04:05:14:53:02.659
269,1649137982679,-0.0142479,0.08242477,-0.21185428,2022:04:05:14:53:02.679
270,1649137982699,0.0041278964,-0.0033289485,-0.21052271,2022:04:05:14:53:02.699
271,1649137982720,0.018508954,-0.028362641,-0.03874896,2022:04:05:14:53:02.720
272,1649137982746,-0.016112112,-0.028628957,0.13622057,2022:04:05:14:53:02.746
273,1649137982771,-0.0034621065,-0.058456335,0.24833956,2022:04:05:14:53:02.771
274,1649137982787,0.007989476,-0.010519478,0.33649012,2022:04:05:14:53:02.787
275,1649137982804,-0.027430536,-0.05499423,0.50506806,2022:04:05:14:53:02.804
276,1649137982811,-0.0070573706,-0.02143843,0.53622705,2022:04:05:14:53:02.811
277,1649137982828,-0.0139815835,-0.04700475,0.57377756,2022:04:05:14:53:02.828
278,1649137982854,-0.023568956,-0.07070687,0.61878496,2022:04:05:14:53:02.854
279,1649137982870,-0.0142479,-0.08775108,0.63742703,2022:04:05:14:53:02.870
280,1649137982889,-0.01877527,-0.088816345,0.6507428,2022:04:05:14:53:02.889
281,1649137982920,-0.023835272,-0.12397004,0.68057024,2022:04:05:14:53:02.920
282,1649137982937,-0.028628957,-0.0914795,0.6970818,2022:04:05:14:53:02.937
283,1649137982956,-0.042477384,-0.10772477,0.735165,2022:04:05:14:53:02.956
284,1649137982974,-0.026764747,-0.10266477,0.7255776,2022:04:05:14:53:02.974
285,1649137983007,-0.04727107,-0.11358372,0.6611292,2022:04:05:14:53:03.007
286,1649137983026,-0.052064754,-0.14447637,0.61159444,2022:04:05:14:53:03.026
287,1649137983050,-0.059787914,-0.16977638,0.55193967,2022:04:05:14:53:03.050
288,1649137983074,-0.04727107,-0.1902827,0.49095333,2022:04:05:14:53:03.074
289,1649137983092,-0.07390266,-0.24168167,0.38069856,2022:04:05:14:53:03.092
290,1649137983108,-0.063782655,-0.25979114,0.27150905,2022:04:05:14:53:03.108
291,1649137983128,-0.06005423,-0.28296062,0.20413113,2022:04:05:14:53:03.128
292,1649137983161,-0.06351634,-0.27337325,0.16311848,2022:04:05:14:53:03.161
293,1649137983162,-0.08375634,-0.2526006,0.11624688,2022:04:05:14:53:03.162
294,1649137983180,-0.06404897,-0.27869958,0.08082687,2022:04:05:14:53:03.180
295,1649137983198,-0.047936857,-0.28722167,0.010253161,2022:04:05:14:53:03.198
296,1649137983221,-0.037417382,-0.2877543,0.00519316,2022:04:05:14:53:03.221
297,1649137983238,-0.050466858,-0.34421328,0.0009321056,2022:04:05:14:53:03.238
298,1649137983267,-0.03928159,-0.3846933,-0.057391074,2022:04:05:14:53:03.267
299,1649137983291,-0.06404897,-0.4251733,-0.03342264,2022:04:05:14:53:03.291
300,1649137983310,-0.10879004,-0.4315649,0.08961529,2022:04:05:14:53:03.310
301,1649137983324,0.009187898,-0.35007223,0.18548901,2022:04:05:14:53:03.324
302,1649137983357,-0.06884266,-0.31012484,0.23369218,2022:04:05:14:53:03.357
303,1649137983372,0.002263685,-0.30666274,0.22650166,2022:04:05:14:53:03.372
304,1649137983393,-0.06511423,-0.34527853,0.17590164,2022:04:05:14:53:03.393
305,1649137983410,-0.023036323,-0.31971222,0.18575533,2022:04:05:14:53:03.410
306,1649137983424,-0.03928159,-0.17829849,0.26857957,2022:04:05:14:53:03.424
307,1649137983440,-0.052597385,-0.12769847,0.17803216,2022:04:05:14:53:03.440
308,1649137983457,-0.029960537,-0.15805848,-0.13595426,2022:04:05:14:53:03.457
309,1649137983477,-0.051265806,-0.25526378,-0.42757013,2022:04:05:14:53:03.477
310,1649137983496,0.00519316,-0.22596903,-0.55380386,2022:04:05:14:53:03.496
311,1649137983524,0.009187898,-0.2206427,-0.51172596,2022:04:05:14:53:03.524
312,1649137983544,0.010519478,-0.11251846,-0.48642597,2022:04:05:14:53:03.544
313,1649137983564,0.04061317,-0.06644581,-0.40919435,2022:04:05:14:53:03.564
314,1649137983588,0.018908428,-0.08029424,-0.33036485,2022:04:05:14:53:03.588
315,1649137983610,0.030626327,-0.057923704,-0.25366586,2022:04:05:14:53:03.610
316,1649137983630,0.015845794,-0.052597385,-0.13382374,2022:04:05:14:53:03.630
317,1649137983656,0.018508954,-0.025699483,-0.008921582,2022:04:05:14:53:03.656
318,1649137983672,0.0041278964,-0.008122634,0.08215845,2022:04:05:14:53:03.672
319,1649137983678,0.019840533,0.0009321056,0.12716584,2022:04:05:14:53:03.678
320,1649137983706,0.004660528,-0.0014647373,0.13382374,2022:04:05:14:53:03.706
