,timestamp,x,y,z,Time
54,1648867767242,0.07390266,0.07576687,-0.49508122,2022:04:02:11:49:27.242
55,1648867767262,0.12290478,0.15246584,-0.47697175,2022:04:02:11:49:27.262
56,1648867767282,0.09627319,0.10026793,-0.4258391,2022:04:02:11:49:27.282
57,1648867767301,0.16658059,0.165249,-0.4524707,2022:04:02:11:49:27.301
58,1648867767323,0.27949852,0.22596903,-0.5131907,2022:04:02:11:49:27.323
59,1648867767343,0.1751027,0.113051094,-0.50360334,2022:04:02:11:49:27.343
60,1648867767398,0.23502377,0.1351553,-0.4724444,2022:04:02:11:49:27.398
61,1648867767420,0.13648689,0.19001637,-0.40000644,2022:04:02:11:49:27.420
62,1648867767435,0.15366426,0.17883112,-0.38109803,2022:04:02:11:49:27.435
63,1648867767456,0.24794008,0.23342587,-0.41998014,2022:04:02:11:49:27.456
64,1648867767476,0.14221267,0.18282585,-0.38855487,2022:04:02:11:49:27.476
65,1648867767495,0.167779,0.15539531,-0.3403517,2022:04:02:11:49:27.495
66,1648867767514,0.18642111,0.22250693,-0.32144326,2022:04:02:11:49:27.514
67,1648867767543,0.1250353,0.13728584,-0.2636527,2022:04:02:11:49:27.543
68,1648867767562,0.14394373,0.16045532,-0.24554324,2022:04:02:11:49:27.562
69,1648867767580,0.14700636,0.18735322,-0.23728745,2022:04:02:11:49:27.580
70,1648867767605,0.050999492,0.2288985,-0.20692743,2022:04:02:11:49:27.605
71,1648867767614,0.20652796,0.044341594,-0.09960214,2022:04:02:11:49:27.614
72,1648867767634,0.06804371,0.307728,-0.15446322,2022:04:02:11:49:27.634
73,1648867767651,-0.009187898,-0.08535424,-0.09161267,2022:04:02:11:49:27.651
74,1648867767678,0.12689951,0.043542646,-0.18322533,2022:04:02:11:49:27.678
75,1648867767696,0.00039947382,0.043010015,-0.17710006,2022:04:02:11:49:27.696
76,1648867767716,0.011052109,-0.10133319,-0.068176866,2022:04:02:11:49:27.716
77,1648867767738,0.016911058,0.05366265,-0.087351605,2022:04:02:11:49:27.738
78,1648867767763,0.008122634,0.016378427,-0.06684528,2022:04:02:11:49:27.763
79,1648867767779,-0.043010015,-0.11731215,-0.04447475,2022:04:02:11:49:27.779
80,1648867767805,-0.007323687,0.033156328,-0.054062124,2022:04:02:11:49:27.805
81,1648867767828,-0.048070017,-0.14873742,-0.015180005,2022:04:02:11:49:27.828
82,1648867767849,-0.07789739,-0.0762995,-0.01810948,2022:04:02:11:49:27.849
83,1648867767863,-0.04673844,-0.08615319,-0.029561063,2022:04:02:11:49:27.863
84,1648867767869,-0.10745846,-0.18389112,-0.021571586,2022:04:02:11:49:27.869
85,1648867767894,-0.10373004,-0.14713952,-0.03435475,2022:04:02:11:49:27.894
86,1648867767911,-0.08934898,-0.1583248,-0.022104219,2022:04:02:11:49:27.911
87,1648867767932,-0.1383511,-0.19267954,0.012783162,2022:04:02:11:49:27.932
88,1648867767949,-0.11731215,-0.17164059,0.021038955,2022:04:02:11:49:27.949
89,1648867767976,-0.11944267,-0.18975006,0.02583264,2022:04:02:11:49:27.976
90,1648867767996,-0.14554162,-0.20333217,0.046338964,2022:04:02:11:49:27.996
91,1648867768014,-0.11731215,-0.16125427,0.033289485,2022:04:02:11:49:28.014
92,1648867768033,-0.13915005,-0.19081533,0.03036001,2022:04:02:11:49:28.033
93,1648867768064,-0.13968268,-0.20279954,0.002130527,2022:04:02:11:49:28.064
94,1648867768087,-0.1282311,-0.18309216,-0.04287686,2022:04:02:11:49:28.087
95,1648867768111,-0.13808478,-0.20839217,-0.05805686,2022:04:02:11:49:28.111
96,1648867768133,-0.14048162,-0.19321217,-0.07163897,2022:04:02:11:49:28.133
97,1648867768134,-0.12530163,-0.19374481,-0.10253161,2022:04:02:11:49:28.134
98,1648867768153,-0.12982899,-0.20226692,-0.1291632,2022:04:02:11:49:28.153
99,1648867768177,-0.11278477,-0.1684448,-0.1358211,2022:04:02:11:49:28.177
100,1648867768197,-0.10106688,-0.14713952,-0.107591614,2022:04:02:11:49:28.197
101,1648867768212,-0.0930774,-0.12982899,-0.086552665,2022:04:02:11:49:28.212
102,1648867768239,-0.071505815,-0.10586056,-0.10439582,2022:04:02:11:49:28.239
103,1648867768260,-0.06484792,-0.09547424,-0.099868454,2022:04:02:11:49:28.260
104,1648867768279,-0.05366265,-0.063782655,-0.06737792,2022:04:02:11:49:28.279
105,1648867768298,-0.04194475,-0.03342264,-0.034621064,2022:04:02:11:49:28.298
106,1648867768323,-0.03235738,-0.028895274,-0.035153694,2022:04:02:11:49:28.323
107,1648867768345,-0.01291632,-0.007323687,-0.058589496,2022:04:02:11:49:28.345
108,1648867768363,0.0014647373,0.010519478,-0.072171606,2022:04:02:11:49:28.363
109,1648867768380,-0.0027963168,0.018242639,-0.09267793,2022:04:02:11:49:28.380
110,1648867768413,0.009187898,0.015579479,-0.15579478,2022:04:02:11:49:28.413
111,1648867768431,0.020373166,0.01744369,-0.22210744,2022:04:02:11:49:28.431
112,1648867768451,0.016911058,0.018242639,-0.2583264,2022:04:02:11:49:28.451
113,1648867768470,0.018508954,0.022503693,-0.27963167,2022:04:02:11:49:28.470
114,1648867768476,0.022770008,0.019840533,-0.31771484,2022:04:02:11:49:28.476
115,1648867768496,0.02516685,0.0142479,-0.36858118,2022:04:02:11:49:28.496
116,1648867768518,0.03182475,0.017710006,-0.3922833,2022:04:02:11:49:28.518
117,1648867768539,0.030493168,0.02649843,-0.37870118,2022:04:02:11:49:28.539
118,1648867768562,0.032091063,0.02649843,-0.3757717,2022:04:02:11:49:28.562
119,1648867768581,0.042477384,0.040879488,-0.40879488,2022:04:02:11:49:28.581
120,1648867768605,0.04727107,0.043010015,-0.43409488,2022:04:02:11:49:28.605
121,1648867768625,0.049401596,0.050733175,-0.42850226,2022:04:02:11:49:28.625
122,1648867768645,0.056592125,0.06910897,-0.41119173,2022:04:02:11:49:28.645
123,1648867768670,0.06484792,0.08162582,-0.3957454,2022:04:02:11:49:28.670
124,1648867768689,0.07310371,0.09547424,-0.39121804,2022:04:02:11:49:28.689
125,1648867768714,0.089082666,0.12743215,-0.3723096,2022:04:02:11:49:28.714
126,1648867768730,0.094675295,0.15113427,-0.3400854,2022:04:02:11:49:28.730
127,1648867768756,0.10559425,0.17110795,-0.32996538,2022:04:02:11:49:28.756
128,1648867768780,0.119708985,0.19214691,-0.3504717,2022:04:02:11:49:28.780
129,1648867768797,0.12636688,0.20839217,-0.37097803,2022:04:02:11:49:28.797
130,1648867768818,0.14287847,0.24807325,-0.37950012,2022:04:02:11:49:28.818
131,1648867768828,0.14314479,0.2472743,-0.3989412,2022:04:02:11:49:28.828
132,1648867768848,0.15646058,0.26485115,-0.41145805,2022:04:02:11:49:28.848
133,1648867768867,0.16578163,0.30719537,-0.38775593,2022:04:02:11:49:28.867
134,1648867768888,0.16498269,0.3079943,-0.33156326,2022:04:02:11:49:28.888
135,1648867768904,0.17270584,0.3444796,-0.2061285,2022:04:02:11:49:28.904
136,1648867768933,0.18788585,0.38229644,-0.07723161,2022:04:02:11:49:28.933
137,1648867768949,0.20785955,0.41318908,-0.037284225,2022:04:02:11:49:28.949
138,1648867768977,0.21398482,0.43662488,-0.03169159,2022:04:02:11:49:28.977
139,1648867768989,0.21931113,0.45793015,0.0053263176,2022:04:02:11:49:28.989
140,1648867769017,0.21877849,0.46884912,0.022104219,2022:04:02:11:49:29.017
141,1648867769038,0.2020006,0.41771647,-0.08229161,2022:04:02:11:49:29.038
142,1648867769062,0.21078902,0.39268276,-0.23036323,2022:04:02:11:49:29.062
143,1648867769079,0.19773954,0.358328,-0.28096324,2022:04:02:11:49:29.079
144,1648867769082,0.16125427,0.307728,-0.28575695,2022:04:02:11:49:29.082
145,1648867769104,0.14927006,0.27656904,-0.28762114,2022:04:02:11:49:29.104
146,1648867769129,0.12636688,0.25419852,-0.22743376,2022:04:02:11:49:29.129
147,1648867769145,0.119975306,0.23821956,-0.14860426,2022:04:02:11:49:29.145
148,1648867769163,0.10905635,0.24168167,-0.08335687,2022:04:02:11:49:29.163
149,1648867769189,0.09946898,0.2307627,-0.028762115,2022:04:02:11:49:29.189
150,1648867769212,0.10106688,0.23848587,0.00905474,2022:04:02:11:49:29.212
151,1648867769229,0.09600688,0.22197428,0.047137912,2022:04:02:11:49:29.229
152,1648867769249,0.09414266,0.21851218,0.0687095,2022:04:02:11:49:29.249
153,1648867769279,0.08721845,0.21132165,0.04394212,2022:04:02:11:49:29.279
154,1648867769296,0.07656582,0.19560902,-0.0050600017,2022:04:02:11:49:29.296
155,1648867769316,0.07683213,0.18255953,-0.049002122,2022:04:02:11:49:29.316
156,1648867769336,0.08056056,0.17377111,-0.07456845,2022:04:02:11:49:29.336
157,1648867769363,0.07070687,0.15912373,-0.08788424,2022:04:02:11:49:29.363
158,1648867769383,0.07017423,0.15113427,-0.100933716,2022:04:02:11:49:29.383
159,1648867769401,0.0762995,0.1468732,-0.10279793,2022:04:02:11:49:29.401
160,1648867769423,0.06085318,0.15086795,-0.08122634,2022:04:02:11:49:29.423
161,1648867769431,0.054727912,0.14128058,-0.038882118,2022:04:02:11:49:29.431
162,1648867769447,0.049934227,0.1468732,-0.014913689,2022:04:02:11:49:29.447
163,1648867769470,0.050733175,0.14421006,0.0026631588,2022:04:02:11:49:29.470
164,1648867769490,0.050200544,0.13648689,0.031158958,2022:04:02:11:49:29.490
165,1648867769510,0.04700475,0.13755216,0.052730545,2022:04:02:11:49:29.510
166,1648867769539,0.043010015,0.14154689,0.066312656,2022:04:02:11:49:29.539
167,1648867769559,0.0478037,0.14048162,0.07084002,2022:04:02:11:49:29.559
168,1648867769579,0.043276332,0.14660689,0.07057371,2022:04:02:11:49:29.579
169,1648867769596,0.046205804,0.14927006,0.09374319,2022:04:02:11:49:29.596
170,1648867769628,0.053928968,0.16045532,0.117445305,2022:04:02:11:49:29.628
171,1648867769645,0.051532123,0.15885742,0.12516846,2022:04:02:11:49:29.645
172,1648867769665,0.054727912,0.15486269,0.1291632,2022:04:02:11:49:29.665
173,1648867769684,0.053928968,0.14394373,0.137419,2022:04:02:11:49:29.684
174,1648867769687,0.052863702,0.19427744,0.10652635,2022:04:02:11:49:29.687
175,1648867769711,0.040346857,0.111985825,0.1845569,2022:04:02:11:49:29.711
176,1648867769731,0.027031062,0.12903005,0.26871273,2022:04:02:11:49:29.731
177,1648867769751,0.017177375,0.10506161,0.32144326,2022:04:02:11:49:29.751
178,1648867769770,0.0025300009,0.07283739,0.37523907,2022:04:02:11:49:29.770
179,1648867769796,-0.027031062,0.03821633,0.4894886,2022:04:02:11:49:29.796
180,1648867769818,-0.037950013,0.002263685,0.6199834,2022:04:02:11:49:29.818
181,1648867769837,-0.042743698,0.048070017,0.71905285,2022:04:02:11:49:29.837
182,1648867769862,-0.052863702,0.04061317,0.8165245,2022:04:02:11:49:29.862
183,1648867769883,-0.07843003,0.007856319,0.8756466,2022:04:02:11:49:29.883
184,1648867769901,-0.08668582,-0.0006657897,0.98217297,2022:04:02:11:49:29.901
185,1648867769927,-0.10958899,-0.00039947382,1.0881667,2022:04:02:11:49:29.927
186,1648867769944,-0.10905635,0.009454214,1.1712573,2022:04:02:11:49:29.944
187,1648867769968,-0.11278477,0.036352117,1.2167972,2022:04:02:11:49:29.968
188,1648867769989,-0.10905635,0.044075277,1.2950941,2022:04:02:11:49:29.989
189,1648867770008,-0.119708985,0.037151065,1.3707279,2022:04:02:11:49:30.008
190,1648867770028,-0.13116057,0.03368896,1.4104089,2022:04:02:11:49:30.028
191,1648867770036,-0.1284974,0.03928159,1.3560804,2022:04:02:11:49:30.036
192,1648867770056,-0.12210583,0.058456335,1.2679299,2022:04:02:11:49:30.056
193,1648867770078,-0.13568795,0.02143843,1.184573,2022:04:02:11:49:30.078
194,1648867770093,-0.14048162,0.037683696,1.0591383,2022:04:02:11:49:30.093
195,1648867770114,-0.10373004,0.049934227,0.8303729,2022:04:02:11:49:30.114
196,1648867770140,-0.115980566,0.0139815835,0.6924213,2022:04:02:11:49:30.140
197,1648867770161,-0.14048162,-0.030226853,0.610396,2022:04:02:11:49:30.161
198,1648867770182,-0.15219952,-0.026764747,0.52863705,2022:04:02:11:49:30.182
199,1648867770200,-0.13036162,-0.043542646,0.4783033,2022:04:02:11:49:30.200
200,1648867770228,-0.10905635,-0.011318425,0.46099278,2022:04:02:11:49:30.228
201,1648867770247,-0.13275847,0.0017310532,0.45406857,2022:04:02:11:49:30.247
202,1648867770264,-0.10399635,-0.05552686,0.49907595,2022:04:02:11:49:30.264
203,1648867770286,-0.14660689,-0.035286855,0.58589494,2022:04:02:11:49:30.286
204,1648867770295,-0.14314479,-0.044075277,0.70014447,2022:04:02:11:49:30.295
205,1648867770314,-0.14074795,-0.023036323,0.8333024,2022:04:02:11:49:30.314
206,1648867770337,-0.16285217,-0.0083889505,0.9422256,2022:04:02:11:49:30.337
207,1648867770361,-0.12929636,-0.037417382,1.0290445,2022:04:02:11:49:30.361
208,1648867770378,-0.12024162,-0.010519478,1.1121352,2022:04:02:11:49:30.378
209,1648867770405,-0.090946876,0.04647212,1.181111,2022:04:02:11:49:30.405
210,1648867770428,-0.07496792,0.0661795,1.2327762,2022:04:02:11:49:30.428
211,1648867770445,-0.03901528,0.10346372,1.235972,2022:04:02:11:49:30.445
212,1648867770464,-0.0062584234,0.09361003,1.210672,2022:04:02:11:49:30.464
213,1648867770492,0.0009321056,0.12130688,1.1443594,2022:04:02:11:49:30.492
214,1648867770509,0.035286855,0.13222584,1.0170604,2022:04:02:11:49:30.509
215,1648867770527,0.04727107,0.1250353,0.81732345,2022:04:02:11:49:30.527
216,1648867770548,0.057923704,0.09946898,0.6207823,2022:04:02:11:49:30.548
217,1648867770575,0.11278477,0.088816345,0.43302962,2022:04:02:11:49:30.575
218,1648867770595,0.117844775,0.090680555,0.23995061,2022:04:02:11:49:30.595
219,1648867770616,0.110121615,0.07070687,0.01358211,2022:04:02:11:49:30.616
220,1648867770634,0.1047953,0.05313002,-0.177899,2022:04:02:11:49:30.634
221,1648867770642,0.11118688,0.047537386,-0.30546433,2022:04:02:11:49:30.642
222,1648867770660,0.1181111,-0.0011984215,-0.43036646,2022:04:02:11:49:30.660
223,1648867770680,0.105327934,0.01744369,-0.5177181,2022:04:02:11:49:30.680
224,1648867770700,0.107192144,-0.0310258,-0.55899704,2022:04:02:11:49:30.700
225,1648867770719,0.06005423,0.001997369,-0.5685844,2022:04:02:11:49:30.719
226,1648867770747,0.05632581,-0.044075277,-0.4644549,2022:04:02:11:49:30.747
227,1648867770764,0.02916159,0.0049268436,-0.22823271,2022:04:02:11:49:30.764
228,1648867770786,-0.009720529,-0.00039947382,0.041811593,2022:04:02:11:49:30.786
229,1648867770809,-0.0014647373,-0.0054594753,0.36005908,2022:04:02:11:49:30.809
230,1648867770837,0.023302639,0.030759484,0.6788392,2022:04:02:11:49:30.837
231,1648867770860,0.016911058,0.06404897,0.94142663,2022:04:02:11:49:30.860
232,1648867770878,0.045673173,0.1098553,1.1765835,2022:04:02:11:49:30.878
233,1648867770895,0.035819486,0.14154689,1.3984247,2022:04:02:11:49:30.895
234,1648867770901,0.079228975,0.20066902,1.5731279,2022:04:02:11:49:30.901
235,1648867770925,0.081093185,0.20945744,1.6618111,2022:04:02:11:49:30.925
236,1648867770943,0.119975306,0.22517008,1.6359785,2022:04:02:11:49:30.943
237,1648867770964,0.15379742,0.21158797,1.5084132,2022:04:02:11:49:30.964
238,1648867770982,0.19800586,0.2693785,1.322791,2022:04:02:11:49:30.982
239,1648867771009,0.19827217,0.2557964,1.1326414,2022:04:02:11:49:31.009
240,1648867771029,0.22437114,0.26511747,0.920654,2022:04:02:11:49:31.029
241,1648867771048,0.24434482,0.2573943,0.716656,2022:04:02:11:49:31.048
242,1648867771067,0.2222406,0.25872588,0.5291697,2022:04:02:11:49:31.067
243,1648867771094,0.23262691,0.2171806,0.3893538,2022:04:02:11:49:31.094
244,1648867771114,0.23342587,0.19747323,0.18935059,2022:04:02:11:49:31.114
245,1648867771136,0.23422481,0.160189,-0.0037284223,2022:04:02:11:49:31.136
246,1648867771154,0.20306586,0.1918806,-0.15153374,2022:04:02:11:49:31.154
247,1648867771182,0.19001637,0.12024162,-0.20106849,2022:04:02:11:49:31.182
248,1648867771201,0.11251846,0.09946898,-0.07137266,2022:04:02:11:49:31.201
249,1648867771221,0.16711321,0.124502674,0.122238986,2022:04:02:11:49:31.221
250,1648867771242,0.10852372,0.10133319,0.3922833,2022:04:02:11:49:31.242
251,1648867771248,0.15273216,0.16631427,0.651675,2022:04:02:11:49:31.248
252,1648867771267,0.11065425,0.18975006,0.9424919,2022:04:02:11:49:31.267
253,1648867771288,0.09946898,0.22543639,1.1531478,2022:04:02:11:49:31.288
254,1648867771309,0.13089426,0.26431853,1.2684625,2022:04:02:11:49:31.309
255,1648867771328,0.13249215,0.2358227,1.348091,2022:04:02:11:49:31.328
256,1648867771353,0.1468732,0.2624543,1.4053489,2022:04:02:11:49:31.353
257,1648867771375,0.12610057,0.21931113,1.4152026,2022:04:02:11:49:31.375
258,1648867771393,0.13888372,0.23688798,1.326253,2022:04:02:11:49:31.393
259,1648867771413,0.165249,0.26112273,1.2397004,2022:04:02:11:49:31.413
260,1648867771445,0.14580795,0.23209429,1.2311783,2022:04:02:11:49:31.445
261,1648867771465,0.1617869,0.21265323,1.1925625,2022:04:02:11:49:31.465
262,1648867771484,0.1785648,0.24381219,1.0865688,2022:04:02:11:49:31.484
263,1648867771503,0.16951005,0.1852227,0.89135927,2022:04:02:11:49:31.503
264,1648867771509,0.19481006,0.22117534,0.6910897,2022:04:02:11:49:31.509
265,1648867771531,0.14554162,0.10612688,0.574177,2022:04:02:11:49:31.531
266,1648867771549,0.14900373,0.090680555,0.52357703,2022:04:02:11:49:31.549
267,1648867771571,0.20812586,0.098670036,0.50546753,2022:04:02:11:49:31.571
268,1648867771592,0.2890859,0.34101748,0.39334854,2022:04:02:11:49:31.592
269,1648867771615,0.2004027,0.14447637,0.17363796,2022:04:02:11:49:31.615
270,1648867771636,0.2339585,0.18469006,0.20506322,2022:04:02:11:49:31.636
271,1648867771658,0.14234585,0.15299848,0.33316118,2022:04:02:11:49:31.658
272,1648867771676,0.170309,0.10905635,0.48229805,2022:04:02:11:49:31.676
273,1648867771702,0.14367741,0.09946898,0.75340766,2022:04:02:11:49:31.702
274,1648867771725,0.19667427,0.19720691,0.96646035,2022:04:02:11:49:31.725
275,1648867771743,0.23049639,0.21824586,1.0924277,2022:04:02:11:49:31.743
276,1648867771761,0.2808301,0.27337325,1.0777804,2022:04:02:11:49:31.761
277,1648867771788,0.20413113,0.19134796,0.96646035,2022:04:02:11:49:31.788
278,1648867771809,0.21984376,0.19081533,0.8426235,2022:04:02:11:49:31.809
279,1648867771830,0.24594271,0.20013638,0.722515,2022:04:02:11:49:31.830
280,1648867771849,0.27550378,0.2675143,0.6210486,2022:04:02:11:49:31.849
281,1648867771859,0.22011007,0.18389112,0.52570754,2022:04:02:11:49:31.859
282,1648867771874,0.22170797,0.20146796,0.41678435,2022:04:02:11:49:31.874
283,1648867771893,0.22809955,0.20466375,0.36538538,2022:04:02:11:49:31.893
284,1648867771914,0.24514377,0.21078902,0.330498,2022:04:02:11:49:31.914
285,1648867771934,0.26511747,0.18948375,0.30493167,2022:04:02:11:49:31.934
286,1648867771960,0.23422481,0.20706059,0.24394535,2022:04:02:11:49:31.960
287,1648867771981,0.25845957,0.17243953,0.20186743,2022:04:02:11:49:31.981
288,1648867772002,0.2472743,0.13781847,0.21518323,2022:04:02:11:49:32.002
289,1648867772021,0.22277324,0.122638464,0.22876534,2022:04:02:11:49:32.021
290,1648867772047,0.23928481,0.12716584,0.2865559,2022:04:02:11:49:32.047
291,1648867772069,0.23369218,0.10026793,0.3821633,2022:04:02:11:49:32.069
292,1648867772088,0.20306586,0.15699321,0.4878907,2022:04:02:11:49:32.088
293,1648867772110,0.17483638,0.12050793,0.59708023,2022:04:02:11:49:32.110
294,1648867772116,0.17670059,0.15912373,0.71479183,2022:04:02:11:49:32.116
295,1648867772139,0.16897742,0.17670059,0.8468845,2022:04:02:11:49:32.139
296,1648867772160,0.1817606,0.18069533,0.9709877,2022:04:02:11:49:32.160
297,1648867772177,0.18389112,0.20279954,1.0815088,2022:04:02:11:49:32.177
298,1648867772197,0.17217322,0.18442374,1.100151,2022:04:02:11:49:32.197
299,1648867772226,0.21531639,0.16231953,1.073253,2022:04:02:11:49:32.226
300,1648867772246,0.21824586,0.22517008,1.0503498,2022:04:02:11:49:32.246
301,1648867772265,0.15193321,0.27976483,0.976314,2022:04:02:11:49:32.265
302,1648867772283,-0.08482161,0.3181143,0.89082664,2022:04:02:11:49:32.283
303,1648867772311,0.16498269,0.17483638,0.78563184,2022:04:02:11:49:32.311
304,1648867772332,0.34234905,0.1516669,0.78190345,2022:04:02:11:49:32.332
305,1648867772352,0.20759323,0.22090903,0.66126233,2022:04:02:11:49:32.352
306,1648867772371,0.1884185,0.2155827,0.54115385,2022:04:02:11:49:32.371
307,1648867772397,0.18282585,0.18389112,0.63250023,2022:04:02:11:49:32.397
308,1648867772418,0.13409005,0.22117534,0.60107493,2022:04:02:11:49:32.418
309,1648867772440,0.14154689,0.21984376,0.5717802,2022:04:02:11:49:32.440
310,1648867772460,0.18042901,0.22809955,0.61732024,2022:04:02:11:49:32.460
311,1648867772463,0.067511074,0.25606272,0.63116866,2022:04:02:11:49:32.463
312,1648867772481,0.042211067,0.21345218,0.64368546,2022:04:02:11:49:32.481
313,1648867772501,0.11917636,0.31172273,0.6492781,2022:04:02:11:49:32.501
314,1648867772525,0.059255283,0.1700427,0.6386255,2022:04:02:11:49:32.525
315,1648867772542,0.0030626326,0.29387957,0.51745176,2022:04:02:11:49:32.542
316,1648867772574,0.20439744,0.15566163,0.47058016,2022:04:02:11:49:32.574
317,1648867772594,0.44994068,0.36338803,0.46498752,2022:04:02:11:49:32.594
318,1648867772615,0.15433006,0.23928481,0.41784963,2022:04:02:11:49:32.615
319,1648867772630,-0.019840533,0.32184273,0.4615254,2022:04:02:11:49:32.630
320,1648867772659,0.102398455,0.1266332,0.630636,2022:04:02:11:49:32.659
321,1648867772682,0.18122795,0.39854172,0.6050697,2022:04:02:11:49:32.682
322,1648867772700,0.10080056,0.297608,0.57497597,2022:04:02:11:49:32.700
323,1648867772718,0.13036162,0.34234905,0.6945518,2022:04:02:11:49:32.718
324,1648867772742,0.04008054,0.25819325,0.93104035,2022:04:02:11:49:32.742
325,1648867772762,0.107192144,0.42757013,0.9342361,2022:04:02:11:49:32.762
326,1648867772781,0.08855003,0.3079943,0.91665924,2022:04:02:11:49:32.781
327,1648867772801,0.07789739,0.39880803,0.8111982,2022:04:02:11:49:32.801
328,1648867772812,0.13701952,0.29840696,0.838895,2022:04:02:11:49:32.812
329,1648867772831,0.1282311,0.3514038,0.7800392,2022:04:02:11:49:32.831
